,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
162,spotify:track:7MwwPyZJ7UKFROj2oVnH6R,Caramelldansen,Caramella Girls,False,0.602,0.999,6.0,-5.236,0.0956,0.0136,0.617,0.341,0.789,164.822,65,[Intro]Duru-duEe-ye-ye-yeah[Verse 1]Vi undrar är ni redo att vara medArmarna upp nu ska ni få seKom igenVem som helst kan vara medSå rör på era fötterOa-a-aOch vicka era hööfterO-la-la-laGöör som viTill denna melodiOa-oa-ow[Chorus]Dansa med ossKlappa era händerGör som vi görTa några steg åt vänsterLyssna och läärMissa inte chansenNu är vi här medCaramelldansen
163,spotify:track:5MeUMSRreLHYLhw8ZTyqpk,Renee,SALES,False,0.924,0.386,9.0,-8.183,0.0548,0.755,0.00253,0.118,0.424,108.957,68,"[Verse 1]All the words I had to sayThey don't mean nothing to youWhat the hell, we're on the wayThere is no nothing betterAll we had to do was touchThat was the best chanceI could have ever and all of usAll day long we looked to fallLooking into the sunAnd found a way to get alongTo be waiting for youIn the day, oh, in the dayThere is nights between usLooking for another way[Chorus]All the words I said were wrongThey don't mean nothing to youAll we had to do was touchAnd there's no nothing betterIn the day, oh, in the dayI've been reaching for youNights between us all the way[Bridge]It's all the wayYou got it, it took so long to bareIt's all the wayYou got it, it took so long to bareAnd we've been waiting for it"
165,spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,GROUPLOVE,False,0.56,0.936,3.0,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,80,"[Intro]Oh![Verse 1]OohTake me to your best friend's houseGoin' 'round this roundabout, oh yeahOh, take me to your best friend's houseI loved you then and I love you now, oh yeah[Chorus]Don't take me tongue-tiedDon't wave no goodbyeDon't break[Verse 2]Oh, take me to your best friend's houseMarmalade, we're making out, oh yeahOh, take me to your best friend's houseI loved you then and I love you now[Chorus]Don't take me tongue-tiedDon't wave no goodbyeDon't break"
171,spotify:track:6L2uVVPJA9WcDc7zCZ4DHN,Love Me Like You,Little Mix,False,0.783,0.63,7.0,-4.985,0.044,0.211,0.0,0.3,0.822,106.053,72,"[Intro: All]Sha-la-la-laSha-la-la-laSha-la-la-la[Verse 1: Jade]He might got the biggest ca-a-arDon't mean he can drive me wild or he can go for milesSaid he got a lotta ca-a-ashDarlin', he can't buy my love, it's you I'm dreamin' of[Pre-Chorus: Leigh-Anne, All]They try to romance me, but you got that nasty (Ooh, ah)And that's what I want (That's what I want)So, baby, baby, come and save meDon't need those other numbers when I got my number one[Chorus: All, Jesy]Last night, I laid in bed so blue'Cause I realized the truth, they can't love me like youI tried to find somebody newBaby, they ain't got a clue, can't love me like you (Ah)[Verse 2: Jesy]Used to get it when I wa-a-antYou were pourin' out your love, I could never get enoughNow I'm dealin' with these bo-o-oysWhen I really need a man who can do it like I can"
172,spotify:track:45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,Sean Kingston,False,0.734,0.639,1.0,-3.241,0.0316,0.0348,0.0,0.102,0.836,121.212,66,"[Intro: Sean Kingston]Eenie meenie miney moCatch a bad chick by her toeIf she holla let her go[Verse 1: Sean Kingston]She's indecisive, she can't decideShe keeps on looking from left to rightGirl, come a bit closer, look in my eyesSearchin' is so wrong, I'm Mr. Right[Pre-Chorus: Sean Kingston]You seem like the type to love 'em and leave 'emAnd disappear right after this songSo give me the night to show you, hold youDon't leave me out here dancin' alone[Chorus: Sean Kingston]You can't make up your mind, mind, mind, mind, mindPlease don't waste my time, time, time, time, timeI'm not tryna rewind, wind, wind, wind, windI wish our hearts could come together as one'Cause shorty is a eenie meenie miney mo loverShorty is a eenie meenie miney mo loverShorty is a eenie meenie miney mo loverShorty is a eenie meenie miney mo lover, oh"
174,spotify:track:1Fwj0wThn3kTg8D7KgWdsU,My Tears Are Becoming A Sea,M83,False,0.194,0.376,4.0,-11.356,0.0463,0.11,0.386,0.593,0.0723,48.637,62,[Verse]I'm slowly drifting toYouThe stars and the planetsAre calling meA billion years away from youI'm on my wayI'm on...I'm on...[Instrumental Outro]
175,spotify:track:1D4PL9B8gOg78jiHg3FvBb,Love Story,Taylor Swift,False,0.617,0.741,2.0,-3.97,0.0311,0.131,0.0,0.0772,0.306,118.984,80,"[Verse 1]We were both young when I first saw youI close my eyes and the flashback startsI'm standing thereOn a balcony in summer airSee the lights, see the party, the ball gownsSee you make your way through the crowdAnd say, ""Hello""Little did I know[Pre-Chorus]That you were Romeo, you were throwing pebblesAnd my daddy said, ""Stay away from Juliet""And I was crying on the staircaseBegging you, ""Please don't go,"" and I said[Chorus]Romeo, take me somewhere we can be aloneI'll be waiting, all there's left to do is runYou'll be the prince and I'll be the princessIt's a love story, baby, just say, ""Yes""[Verse 2]So I sneak out to the garden to see youWe keep quiet 'cause we're dead if they knewSo close your eyesEscape this town for a little while, oh, oh"
176,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,False,0.548,0.816,0.0,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,89,"[Verse 1]Tastes like strawberries on a summer evenin'And it sounds just like a songI want more berries and that summer feelin'It's so wonderful and warm[Pre-Chorus]Breathe me in, breathe me outI don't know if I could ever go withoutI'm just thinking out loudI don't know if I could ever go without[Chorus]Watermelon sugar highWatermelon sugar highWatermelon sugar highWatermelon sugar highWatermelon sugar[Verse 2]Strawberries on a summer evenin'Baby, you're the end of JuneI want your belly and that summer feelin'Getting washed away in you[Pre-Chorus]Breathe me in, breathe me outI don't know if I could ever go without"
177,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,False,0.566,0.755,11.0,-5.526,0.0368,0.0338,0.0,0.315,0.445,101.006,68,"[Verse 1]All these kinds of places make it seem like it's been agesTomorrow, some new building will scrape the skyI love this country dearly, I can feel the ladder clearlyBut I never thought I'd be alone to tryOnce, I was outside Penn Station selling red and white carnationsWe were still alone, my wife and IBefore we married, saved my money, brought my dear wife overNow I work to bring my family stateside[Pre-Chorus]But off the boat, they stayed a while, then scattered across the coastOnce a year I'll see them for a week or so at most[Chorus]I took a walkTake a walk, take a walk, take a walkTake a walk, take a walk, take a walk (Oh)I took a walkTake a walk, take a walk, take a walkTake a walk, take a walk, take a walk (Oh)[Verse 2]Practice isn't perfect, but the market cuts a lossI remind myself that times could be much worseMy wife won't ask me questions, there's not so much to askAnd she'll never flaunt around an empty purseOnce, my mother-in-law came just to stay a couple nightsThen decided she would stay the rest of her lifeI watch my little children play some board game in the kitchenAnd I sit and pray they never feel my strife"
178,spotify:track:285hMzLhJwHVLe9QT9qilk,Breakeven,The Script,False,0.63,0.696,10.0,-4.501,0.0242,0.144,0.0,0.0835,0.491,94.034,76,"[Intro]I'm still alive but I'm barely breathingJust praying to a God that I don't believe in'Cause I got time while she got freedom'Cause when a heart breaks, no, it don't break even[Verse 1]Her best days will be some of my worstShe finally met a man that's gonna put her firstWhile I'm wide awake she's no trouble sleeping'Cause when a heart breaks, no, it don't breakeven, even, no[Chorus]What am I supposed to do when the best part of me was always you?And what am I supposed to say when I'm all choked up and you're ok?I'm falling to pieces, yeahI'm falling to pieces[Verse 2]They say bad things happen for a reasonBut no wise words gonna stop the bleeding'Cause she's moved on while I'm still grievingAnd when a heart breaks, no, it don't breakeven, even, even, no[Chorus]What am I gonna do when the best part of me was always you?And what am I supposed to say when I'm all choked up and you're ok?I'm falling to pieces, yeahI'm falling to pieces, yeahI'm falling to pieces(One still in love while the other one's leaving)I'm falling to pieces('Cause when a heart breaks no it don't break even)"
179,spotify:track:2aJDlirz6v2a4HREki98cP,Glue,Bicep,False,0.853,0.798,4.0,-7.995,0.068,0.0158,0.948,0.0967,0.42,129.983,75,When I'm aloneWhen I'm aloneWhen I'm aloneWhen I'm aloneWhen I'm aloneWhen I'm alone
181,spotify:track:2x7MyWybabEz6Y6wvHuwGE,Just Dance,Lady Gaga,False,0.822,0.739,1.0,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,77,"[Intro: Lady Gaga & Akon]Truth!RedOneKonvictGaga (Oh-oh, eh)[Verse 1: Lady Gaga & Akon]I've had a little bit too much, much (Oh, oh, oh-oh)All of the people start to rush (Start to rush by)A dizzy twister dance, can't find my drink or manWhere are my keys? I lost my phone, phone (Oh, oh, oh-oh)[Pre-Chorus: Lady Gaga]What's goin' on, on the floor?I love this record, baby, but I can't see straight anymoreKeep it cool, what's the name of this club?I can't remember, but it's alright, a-alright[Chorus: Lady Gaga]Just danceGonna be okay, da-da-doo-doot-nJust danceSpin that record, babe, da-da-doo-doot-nJust danceGonna be okayDa-da-da-dance, dance, danceJust, j-j-just dance"
182,spotify:track:4aR9bPMAOFySBuQSbVWF3d,Smile,Lily Allen,True,0.632,0.639,5.0,-5.938,0.0259,0.00143,0.0,0.221,0.733,95.506,63,"[Verse 1]When you first left meI was wantin' moreBut you were fucking that girl next doorWhat'cha do that for? (What'cha do that for?)When you first left meI didn't know what to say (Say)I never been on my own that wayJust sat by myself all day[Pre-Chorus]I was so lost back thenBut with a little help from my friendsI found a light in the tunnel at the endNow you're calling me up on the phoneSo you can have a little whine and a moanAnd it's only because you're feelin' alone[Chorus]At first, when I see you cryYeah, it makes me smileYeah, it makes me smileAt worst, I feel bad for a whileBut then I just smileI go ahead and smile"
183,spotify:track:6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,False,0.72,0.791,1.0,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,82,"[Intro]Hey! Where's the drums?Woo, oh, oh, ohLet's go![Verse 1: Tony Oller]Ooh, girl, you're shining like a 5th Avenue diamondAnd they don't make you like they used toYou're never going out of styleOoh, pretty baby, this world might have gone crazyThe way you saved me, who could blame me?When I just wanna make you smile?[Pre-Chorus: Tony Oller]I wanna thrill you like MichaelI wanna kiss you like PrinceLet's get it on like Marvin Gaye, like HathawayWrite a song for you like this[Chorus: Tony Oller, Malcolm Kelly]You're over my head, I'm out of my mindThinking I was born in the wrong timeOne of a kind, living in a world gone plasticBaby, you're so classic (Yeah, yeah, so classic)Baby, you're so classic (Yeah, baby you)Baby, you're so classic"
184,spotify:track:5619Ojc6t9evEEs3B7Drhe,Shake It,Metro Station,False,0.618,0.955,4.0,-3.836,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,70,"[Intro]Let’s drop!Yeah, come onShake, shake[Verse 1]I'll take you home if you don't leave me at the front doorYour body's cold, but girl, we're getting so warmAnd I was thinking of ways that I could get inside[Pre-Chorus]Tonight, you're falling in love (Let me go now)This feeling's tearing me up (Here we go now)[Chorus]Now if she does it like this, will you do it like that?Now if she touches like this, will you touch her right back?Now if she moves like this, will you move her like that?Come on, shake shake, shake shake, a-shake itA-shake shake, shake shake, a-shake itA-shake shake, shake shake, a-shake itA-shake shake, shake shake, a-shake itA-shake shake, shake shake, a-shake it[Verse 2]Your lips tremble, but your eyes are in a straight stareWe're on the bed, but your clothes are laying right thereAnd I was thinking of places that I could hide"
185,spotify:track:0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,Pitbull,False,0.85,0.631,1.0,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,74,"[Intro]DJJim JonsinI want everybody to stop what they doin'Now if you know you're with somebodyThat you're gonna take the hotel room tonightMake some noiseMeet me at the hotel roomMeet me at the hotel roomMeet me at the hotel roomMeet me at the hotel room[Chorus]Forget about your boyfriendAnd meet me at the hotel roomYou can bring your girlfriendsAnd meet me at the hotel roomForget about your boyfriendAnd meet me at the hotel roomYou can bring your girlfriendsAnd meet me at the hotel room[Post-Chorus]We at the hotel, motel, Holiday InnWe at the hotel, motel, Holiday InnWe at the hotel, motel, Holiday InnWe at the hotel, motel, Holiday Inn"
188,spotify:track:3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,False,0.674,0.882,3.0,-2.771,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,73,"[Verse 1]Been there, done that, messed aroundI'm having fun, don't put me downI'll never let you sweep me off my feetI won't let you in againThe messages I've tried to sendMy information's just not going inBurning bridges shore to shoreI break away from something moreI'm not turned on to love until it's cheapBeen there, done that, messed aroundI'm having fun, don't put me downI'll never let you sweep me off my feet[Chorus]This time, baby, I'll be bulletproofThis time, baby, I'll be bulletproof[Verse 2]I won't let you turn aroundAnd tell me now I'm much too proudTo walk away from something when it's deadDo-do-do your dirty wordsCome out to play when you are hurt?There's certain things that should be left unsaidTick, tick, tick, tick on the watchAnd life's too short for me to stopOh, baby, your time is running outI won't let you turn aroundAnd tell me now I'm much too proudAll you do is fill me up with doubt"
189,spotify:track:2ix9SGcj0rZ5INTiXkFNbA,You,Jazmin Sisters,False,0.652,0.539,7.0,-7.38,0.203,0.165,0.0,0.292,0.665,82.056,28,"[Intro]I get so weakBlood starts racing through my veinsI get so weakBoy, it's something I can't explainI get so weakSomething 'bout the way you do the things you doIt's you, it's you, it's you, it's youIt's you, it's you, it's you[Verse 1]Now here we are againAnd I can't believe thatWe started out as just friendsBut we had something specialSince we shared our first kissHow could I forget it?Never felt love like this, no, no[Pre-Chorus]You understand my day to dayLife can get, oh, so crazyYou say the word, I'm with it babeI'll ride with you, no maybesWe got a chemistry that I'd spend a lifetime savin'"
190,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,Down,Jay Sean,False,0.727,0.68,2.0,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,80,"[Intro: Jay Sean]Baby, are you down, down, down, down, down?Down, downEven if the sky is falling downDown, down (Ooh-ooh-ooh)[Verse 1: Jay Sean]You oughta knowTonight is the night to let it goPut on a showI wanna see how you lose control[Pre-Chorus: Jay Sean]So leave it behind'Cause we have a night to get awaySo come on and fly with meAs we make our great escape[Chorus: Jay Sean]So baby, don't worryYou are my onlyYou won't be lonelyEven if the sky is falling downYou'll be my onlyNo need to worryBaby, are you down, down, down, down, down?(Down, down)Baby, are you down, down, down, down, down?(Down, down)Even if the sky is falling down"
191,spotify:track:6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,False,0.81,0.538,0.0,-5.784,0.0356,0.528,0.0,0.0951,0.828,109.97,77,"[Intro]Ooh-ooh-ooh, ooh-ooh-ooh, ohOoh-oh-oh-oh-oh, ooh-oh-oh-oh-oh, woahHmm[Verse 1]Want to, but I can't help it, I love the way it feelsIt's got me stuck between my fantasy and what is realI need it when I want it, I want it when I don'tTell myself I'll stop everyday, knowin' that I won't[Refrain]I got a problem and I don't know what to do about itEven if I did, I don't know if I would quit but I doubt itI'm taken by the thought of it (Ooh, ooh, ooh)[Pre-Chorus]And I know this much is trueBaby, you have become my addictionI'm so strung out on youI can barely move, but I like it[Chorus]And it's all because of you (All because of you)And it's all because of you (All because of you)And it's all because of you (All because of you)And it's all becauseNever get enoughShe's the sweetest drug (Ooh, ooh, ooh)"
192,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,False,0.69,0.578,6.0,-7.436,0.0929,0.167,0.0,0.305,0.416,99.961,80,"[Intro]Wait till you're announcedWe've not yet lost all our gracesThe hounds will stay in chainsLook upon Your Greatness and she'llSend the call out, send the call outSend the call out, send the call outSend the call out, send the call outSend the call out, send the call outSend the call out, send the call outSend the call out, send the call outSend the call out, send the call outSend the call out, send the call out[Verse 1]Call all the ladies outThey're in their fineryA hundred jewels on throatsA hundred jewels between teethNow bring my boys inTheir skin in craters like the moonThe moon we love like a brotherWhile he glows through the room[Pre-Chorus]Dancin' around the lies we tellDancin' around big eyes, as wellEven the comatoseThey don't dance and tell"
193,spotify:track:6cufDC8WB5AZNSL3ZH2mgV,Someone To You,BANNERS,False,0.518,0.936,2.0,-3.685,0.0447,0.00554,0.0,0.258,0.667,75.002,57,"[Verse 1]I don't wanna die or fade awayI just wanna be someoneI just wanna be someoneDive and disappear without a traceI just wanna be someoneWell, doesn't everyone?And if you feel the great dividingI wanna be the one you're guiding'Cause I believe that you could lead the way[Pre-Chorus]I just wanna be somebody to someone, ohI wanna be somebody to someone, ohI never had nobody and no road homeI wanna be somebody to someone[Chorus]And if the sun starts setting, the sky goes coldThen if the clouds get heavy and start to fallI really need somebody to call my ownI wanna be somebody to someoneSomeone to youSomeone to youSomeone to youSomeone to you (Someone to you)"
194,spotify:track:1meosvrJFk4xXo1HwUIasC,M to the B,Millie B,True,0.897,0.513,10.0,-6.973,0.309,0.571,0.0,0.101,0.692,139.935,55,"[Verse]If you don't know me, I'm M to the BComing in hard, you better watch it SophieYou think you're the only girl doing grimeM to the B says, ""Step in line""Coming in hard with my barsSophie Aspin is about to get parredRead your bars off your iPhone 4I don't do that shit, I do it hardcoreGot murked by Little TNow you're gettin' murked by meYou shagged bare lads, you're a little sketHave you heard your bars? They're fucking pepFucking pep, yeah, that's what they areNow listen carefully to my sick barsThey scream my name like, ""Yo, yo, yo""Sophie, yeah, you're a little whoreLooking at your face, what the fuck's your contour?Do you want me to lend you a blender?I'm being serious, I'm not trying to offend youSophie, yeah, you should stick to singing'Cause when you spit, my ears are ringingHow can you shag bare lads?Is your fanny not stinging?I bet your fanny's fucking mingingSort out your manky Scouse browM to the B is coming at you with a rowYou're enough to turn all lads campYou know that 'cause you're a fucking trampRepping around in your shit clothesLike Josh said, what the fuck's that pose?Saying shit about people's mums, that's tightSophie Aspin, do you want me a fight?Bet your blowies are fucking shiteFuckin' shite, that's what I saidAll the boys say you give shit headThat's what I said so what you gonna do?All the things you spit about aren't even trueSophie Aspin, little ratI bet you're riddled and probs got the clapSoph, yeah, you can't murk meYou're a slag, riddled with STDsFuck that shit, couldn't be arsed being youYou're an animal, you belong in a zooI'm sending for you so what're you gonna do?You bounce on next man's dick like a kangaroo, like a kangarooSo, Soph, where do we go from here?If I send back, I'll throw you off the pierI'm sending for you with no fearSo come on Soph, what's the best you can give?Your bars are shit so you may as well quitYou may as well quit 'cause your bars are shitYour bars are fake and my bars are realIs it true you got bummed on a field?You think you're a chav with your string jacketTurn Sophie Aspin off, what a fucking racketWhat a fucking racketWe all know, the best MCIt's M to the B, it's M to the BIt's M-M-M-M-M to the BIt's M to the B, it's M to the BBang"
196,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,YNW Melly,True,0.759,0.73,0.0,-7.985,0.0516,0.145,3.06e-06,0.11,0.74,115.007,82,"[Intro]Get to roll no...Ayy, I'm in the studio, broOh, nah, yeah, call me, ball meYeah, I'll... betYeah, I'm at the studio, hold up though[Verse 1]I ain't get to roll no weed, I ain't get to roll no SwishersI was locked up on Christmas, ain't get to see my niggasAin't get to hug my mama, couldn't even give her no kissesCan't even post on my Instagram 'cause these pussy niggas be snitchingEverybody acting suspicious, might probably say that I'm trippingWhen I'm all alone in my jail cell, I tend to get in my feelingsAnd all I smoke is that loud, don't pass me no midgetAnd I'ma smoke all of my pain away 'cause that's the only thing that gon' heal itI don't understand these women who go around pretendingAs if they really fuck with me, so I love 'em all from a distance'Cause the same bitch say she down to ride be the main one who trickingGot Molly mixed with promethazine 'cause every time[Chorus]I wake up in the morning, I got murder on my mindAK-47's, MAC-11, Glocks, and ninesAnd all these pussy niggas hating, tryna knock me off my grindBut I can't let 'em do it, I got murder on my mindBitch, I got murder on my mind (Bitch, I got murder on my mind)I got murder on my mind (On my mind)I got murder on my mind (I got murder on my mind)I got murder on my mind, I got murder on my mind"
197,spotify:track:2FVMbLuIxo0dz3KLXgN6Jh,24,Money Man,True,0.842,0.715,2.0,-6.03,0.0912,0.0265,0.0554,0.0831,0.428,126.021,69,"[Intro](Yo, Nflated, spice that bitch up)[Chorus]Burnin' on Lilikoi in some Louis corduroysR.I.P. Kobe Bryant, R.I.P. 24I can make a cool 50K in less than twenty-four hoursRidin' with the pack through the Tennessee mountainsVPN, SOCKS, and at least three routersI'ma thumb through it, I don't need no counterHad to resuscitate a bitch, my neck almost drowned herI got oil, I got hemp, I got wax, I got flowerBurnin' on pre-roll, finna go to PlutoDrippin' real hard when I'm hoppin' out two-doorI just met a psychedelic plug named HugoThirty laptops in my motherfuckin' condoWhite collar diamonds, nigga ballin' like LonzoThese niggas overrated like Joe FlaccoFeelin' like Jim Jones, nigga, I'm a capoI'ma flip the Rolls-Royce, I'm feelin' like Pop Smoke[Verse]Banana Cream Cake in my motherfuckin' hemp wrapIf I don't like the smell, then the pack get sent backIf I don't like his energy, I push a nigga shit backMaking hash oil, listening to Bank, Big FactsMaking hash oil, listening to Scream, Big FactsAll that slick talkin' finna get a nigga kidnappedGelonade got a nigga finna go and lift offI'ma empty out the magazine when I'm pissed offI'm on that Wedding Pie, it got me geekedMy bitch hit it twice and then she went to sleepI drop bud on the clock with the perfect techniqueI'ma hit from the rear, I wan' grab her obliquesI ain't got time in the day for my females be mad at meInternet racks, I'ma run it up rapidlyShe know I'm vicious, I'm fuckin' her savagelyShe know I get racks, she know my mentalityGrew up in the trap watching Kobe yam on a niggaPull up in the Porsche, yeah, the Pan' on a niggaYeah, I pull up in the Dodge, yeah, the Ram on a niggaAnybody try, yeah, I'ma blam on niggasOnly hit banks, got fifty different cred' linesTurn a lady's son to a FOX 5 headlineI was over drippin', I should start my own clothing lineGot two jits, dawg, I'll die for both of mineI ain't never satisfied 'til my money increaseFucked up the profile, too many inquiriesThey be low-key hatin', I can hear 'em whisperingAll these baguette chains, you can see 'em glimmeringHad to make a U-turn, I just seen a roadblockI ain't playin' no games, I ain't sparin' no oppsIt's a full moon now, so I'm burnin' Moon RockLookin' up schemes while Izzy on TikTok"
198,spotify:track:0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Akon,True,0.866,0.454,0.0,-9.383,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,75,"[Intro: Akon]KonvictKonvict, Music, and you know we Upfront[Chorus: Akon]I see you windin' and grindin' up on the floorI know you see me lookin' at you and you already knowI wanna love you (Love you), you already knowI wanna love you (Love you), you already know, girl[Verse 1: Snoop Dogg]Money in the air as mo' fellGrab you by your coattail, take you to the motel, ho saleDon't tell, won't tellBaby say, ""I don't talk Dogg, then she told on me"", oh wellTake a picture with me, what the flick gon' do?Baby, stick to me, and I'ma stick on youIf you pick me, then I'ma pick on youD-O double G and I'm here to put this d— on youI'm stuck on p— and yours is rightRip ridin' the poles and them doors is tightAnd I'ma get me a shot 'fo the end of the night'Cause p— is p—, and baby, your p— for life[Chorus: Akon]I see you windin' and grindin' up on the floorI know you see me lookin' at you and you already knowI wanna love you (Love you), you already knowI wanna love you (Love you), you already know, girl"
200,spotify:track:4Hpib09wXgD84w4uwTPnYD,Tap In,Saweetie,True,0.954,0.696,10.0,-7.117,0.204,0.00576,0.000498,0.0754,0.432,100.036,67,"[Intro: Too $hort]Don't ever stop if you want to be on top, bitch[Chorus]Lil' waist, fat ass, bitch, tap inTap, tap, tap inDiamonds dancin' on your neck, nigga, tap inTap, tap, tap inFuck a nigga, get rich, bitch, tap inTap, tap, tap inM-O-B, Icy Gang, nigga, tap in (Hm)Tap, tap, tap in (Ayy)[Verse 1]Wrist on glitter (Ayy), waist on thinner (Ayy)I'ma show you how to bag a eight-figure nigga (Hoo)Face on zaddy (Sheesh), pockets on Jigga (Hoo)You better get the card and make it swipe like Tinder (Phew)Private villa and the fur chinchilla (Ha)When he post me, all the hoes get sicker (Blah)Fuckboy killer, I don't need fillers (Nope)Never been a lame so the real bitches feel it (Yeah)Daddy on the FaceTime, you could never take mineEnd up on the Dateline, uh, uh, uh (Bitch)Rich with no day job, bitch, hit your wop, wopAlways on the court side, uh-huh, huhB-B-Billionaire niggas wanna eat me out (Hahaha)Bitch, I'm from the West Coast, they wanna go down SouthAll these lame ass niggas tryna fuck for cloutHm, I won't let him hit but he can put it in his mouth"
202,spotify:track:6fMzgFFGzWCwiHMzDzNpp5,Lets Link,WhoHeem,True,0.839,0.683,10.0,-9.232,0.165,0.00667,0.0,0.241,0.522,120.003,62,"[Intro]YeahHuhBabyI like youI don't give a fuck 'bout your boyfriend (M.A. on the track)[Chorus]I like you, I don't give a fuck 'bout your boyfriendCome on, let's link, can't do what I do, I can beat it up with no handsTreat you like you monarchy, we can slide out, touch bandsCome on, let's link, can't do what I do, I can beat it up with no handsCome on with Heem, come on with HeemCome on, let's link, come on, let's linkI like you, I don't give a fuck 'bout your boyfriendCome on, let's link, can't do what I do, I can beat it up with no hands[Verse]Prada baby, she a flockerDon't let any nigga hit, so they call her a bopperCan't no bitch top herShe got a squabble like a nigga, yeah, she gеt it from her fatherSex in thе City girlsNails done, lemon braids, they're so pretty, girl, ahShe don't be in any worldWrong shoe, wrong fit, no Cinderella, girlCar basicBro big mad it's not him that she chasin'Two weeks, he couldn't find a replacementHe done lost a good bitch, downgraded to a basicLane switchBitch is lucky, call her sour folk 'cause she change'Cause she don't careSold her nigga on OfferedUp, notched upTurned off her pipe and then she bossed upOn any bitch head who got an issueMace a bitch up, tear your drawers, she might spit tooMessy, take your nigga if she want toGive him pussy, got him stuck, he said I love you on the first dayYou bitches couldn't see her on her worst dayFly bitch like first day of school on her birthdayOoh, she nasty, F-R-E-A-KRide dick, bicyc'Make a nigga bust in a M-I-NOh, that's what I like, baby, ahThat's what I like"
203,spotify:track:1DunhgeZSEgWiIYbHqXl0c,Latch,Disclosure,False,0.729,0.735,1.0,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986,72,"[Intro: Jenna G]'Nother'Nother'Nother[Verse 1: Sam Smith]You lift my heart up when the rest of me is downYou, you enchant me even when you're not aroundIf there are boundaries, I will try to knock them downI'm latching on, babe, now I know what I have found[Pre-Chorus: Sam Smith]I feel we're close enoughI wanna lock in your loveI think we're close enoughCould I lock in your love, baby?[Chorus: Sam Smith]Now I've got you in my spaceI won't let go of youGot you shackled in my embraceI'm latching on to youNow I've got you in my spaceI won't let go of youGot you shackled in my embraceI'm latching on to you"
205,spotify:track:34xTFwjPQ1dC6uJmleno7x,Godspeed,Frank Ocean,False,0.399,0.0969,6.0,-12.578,0.0509,0.929,0.000168,0.121,0.0758,109.54,75,"[Verse: Frank Ocean]I will always love youHow I doLet go of a prayer for youJust a sweet wordThe table is prepared for youWishing you godspeed, gloryThere will be mountains you won't moveStill, I'll always be there for youHow I doI let go of my claim on youIt's a free worldYou'll look down on where you came from sometimesBut you'll have this place to call home always[Bridge: Frank Ocean & Kim Burrell]This love will keep us through blinding of the eyesSilence in the ears, darkness of the mind (Until it's time)This love will keep through blinding of the eyes (Oh)Silence in the ears, darkness of the mind (Oh)This love will keep us through blinding of the eyes (Oh, it's 'til it's time we die)Silence in the ears, darkness of the mind[Outro: Kim Burrell]Oh, ohI'll always love youUntil the time we dieOh, oh"
206,spotify:track:6hLZzCS4E7AWo3PRBWy6az,Whole Lotta Choppas,Sada Baby,True,0.926,0.762,1.0,-1.887,0.205,0.000718,0.0,0.117,0.277,127.931,53,"[Intro](The Coal Cash Collection)I'm boolBang, bang, bang (Ayy, yo, Cash, I think we got one)[Verse 1]Ooh, lil' bitch wan' ride itTold the bitch don't get out her bodyHmm, get right beside meI'ma get in that thang, get to slidin'This bitch makin' me feel eroticHuh, she gotta get on this rocketI don't give a fuck 'bout her milageAnd her grandmom related to the WinansOoh, that's the shit that I likeYou a church girl, bitch, you like ChristHmm, you ain't never had pipeLeast not this kind, I'ma fuck you all nightOff a Perc', hmm, off a Perc' packYeah, leave a bitch with the hurt backWhere the work? Hmm, where the work at?My young niggas wakin' up to serve that[Chorus]They wanna see me do my danceIn these thousand-dollar pantsDon't disrespect me and my mansBang, whole lotta choppers on your ass"
