,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
194,spotify:track:3RznzRnsl8mzP63l4AF2M7,Dream Sweet in Sea Major,Miracle Musical,False,0.371,0.979,1.0,-2.701,0.144,0.0002,3.67e-06,0.516,0.473,196.058,74,"[Intro]Alone at the edge of a universe humming a tuneFor merely dreaming we were snowA siren sounds like the goddess who promises endless apologies of paradiseAnd only she can make it rightSo things are different tonightWe'll go together in flight[Verse 1]It's now and never, a reverie endeavorAwaits somnambulant directives to take the helmBelieve me, darling, the stars were made for fallingLike melting obelisks as tall as another realm[Bridge 1]Un ensemble d'enfants, la galaxie s'étendJardin de l'imaginationCombler la lacune, voler face à la LuneVois comme nous évoluons[Verse 2]It feels like flying, but maybe we're dyingA cosmic confluence of pyramids hologrammedShe knows you heard her, staging music murderInline before the show began to be where I am"
197,spotify:track:7sIx70dGj3VBiHWr0KZXfD,Blondie,Current Joys,False,0.444,0.669,8.0,-6.727,0.125,0.0669,0.0,0.124,0.44,183.441,67,[Verse 1]There are flowersIn my heartThey're growing thornsAnd it hurtsEvery timeYou're aroundWe break upI feel down[Verse 2]And I won'tSee you againYou're not a personYou're my friendIf we doJust by chanceCan we kiss?Can we dance?
198,spotify:track:3BIIJgBJJ7NhhCv4MI6n7w,Alien Boy,Oliver Tree,True,0.723,0.772,1.0,-6.784,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,71,"[Chorus]I fell down to earthFrom a hundred miles away, and somehowI still make it workBut it's overrated and somehow played out[Verse 1]Three doors down so you can't ignore itI'll hunt you down like a tyrannosaurusMy teeth are sharp like the great white sharkLet me taste that flesh, it's my favorite partGot a eagle beak, with the ostrich feetSeven spider eyes for every day of the weekMeans I'm still up working while your bitch ass sleepsI'm an alien among the human beings[Chorus]I fell down to earthFrom a hundred miles away, and somehowI still make it workBut it's overrated and somehow played out[Verse 2]Ten doors down, but you still can't see meI talk a lot of shit so you won't believe meI really wouldn't say anything elseI shouldn't be standing here all by myself'Cause I'm out thereTried to tell you that I'm out here on my ownI told you I was out thereTried to tell you that I'm out here on my own"
199,spotify:track:5vcWzO1FECzl3ANg0WaeJY,Bubble Pop Electric,thquib,False,0.593,0.503,8.0,-6.725,0.22,0.293,0.0,0.405,0.71,178.781,80,"[Intro: Hatsune Miku & GUMI]C'mon, GUMI! When you gonna get here?Alright, hold your pretty horses, I'll be there in a minuteYou just get yourself dolled up, alright Tootsie?You pick a place, you just pick a place!Um, GUMI?Yeah, Miku?You might wanna hurry, because tonight is the night![Verse 1: Hatsune Miku]I'm emptyI need fulfilling, yes I do loveA-to the ceiling when I do loveI get this feeling when I'm in loveI'm restlessCan't you see I try my bestest?To be a good girl, because it's just usSo take me now and do me justiceI'm waitingA-patiently anticipatingYour arrival and I'm hatingIt takеs so long to get to my houseTo take mе out[Chorus: Hatsune Miku]Tonight, I'm gonna give you all my love in the back seatBubble Pop ElectricBubble Pop ElectricGonna speed it down and slow it up in the backseatBubble Pop ElectricUh-oh, in the backseat!"
200,spotify:track:7aux5UvnlBDYlrlwoczifW,Miku,Anamanaguchi,False,0.66,0.639,10.0,-5.364,0.223,0.129,0.0,0.256,0.75,173.994,60,"[Intro](Oo-ee-oo)(Oo-ee-oo)(Oo-ee-oo)(Oo-ee-oo)[Verse 1]Miku, Miku, you can call me MikuBlue hair, blue tie, hiding in your wi-fiOpen secrets, anyone can find meHear your music running through my mind[Chorus]I'm thinking Miku, Miku (Oo-ee-oo)I'm thinking Miku, Miku (Oo-ee-oo)I'm thinking Miku, Miku (Oo-ee-oo)I'm thinking Miku, Miku (Oo-ee-oo)[Refrain]I'm on top of the world because of youAll I wanted to do is follow youI'll keep singing along to all of youI'll keep singing along[Chorus]I'm thinking Miku, Miku (Oo-ee-oo)I'm thinking Miku, Miku (Oo-ee-oo)I'm thinking Miku, Miku (Oo-ee-oo)I'm thinking Miku, Miku (Oo-ee-oo)"
201,spotify:track:2FdzIRCqzjhdxP5W99FSvS,1985,Bo Burnham,False,0.504,0.407,8.0,-14.462,0.21,0.325,0.0645,0.106,0.403,159.089,68,"[Verse 1]He's a really cool guyHe’s got a cool shirtHe's got cool shoesDid I mention the shirt?If you ever got the chance to meet himYou'd know why I want to be himHe walks into a room and everyone respects him (Everyone respects him)He reads the news and doesn’t let that shit affect him (Let that shit affect him)He's really happy, he's thrilled to be aliveHis name is any white guy in 1985[Chorus]White guy, 1985 (White guy, 19-80--)White guy, 1985 (White guy, 1985)White guy, 1985 (White guy, 19-80--)White guy, 1985 (White guy)[Verse 2]He's got a job and a family; how does he do it?Balances work with his wife's underwhelming cookingHe's got all the answers that I wanna knowHow can I be what I am, but 40 years ago?Gee whiz, he got it and he flauntsI am the thing he is, but he is it when I wantI guess it's true that some people really got to fight to surviveAnd some people are white guys in 1985"
202,spotify:track:54MXF9I8s3DuiQo3g0gZ5k,A Match Into Water,Pierce The Veil,True,0.966,0.435,1.0,-4.944,0.0674,0.0604,0.22,0.0511,0.561,111.16,63,"[Intro]Let's go![Verse 1]I kissed the scars on her skinI still think you're beautifulAnd I don't ever want to lose my best friendI screamed out, ""God, you vultureBring her back or take me with her""Tear it down, break the barricade!I want to see what sound it makesI hate this flavor with a passionAnd I fucking hate the aftertaste!How does it feel? How does it feel?Well, it feels like I'm on fireWake up, I know you can hear me[Chorus]Make me a promise here tonight, love like a tidal waveDreamless in early graves, I never want it to be this wayThe chemicals will bring you home againThis is it, when it's done, we can say thatWhen it's sudden death, we fight back[Verse 2](Oh, yeah, this was just as I suspected)Pretend like I don't entice youI've seen you circling the sky above my headYou traitor! I will never be taken for granted again(Keep digging holes in the desert!)Say a prayer for you, I know that you're in painBut if we die at the same time, does it still scare you?"
203,spotify:track:30uCmqegKQnH5AbOE51gPD,Ghost,Confetti,True,0.235,0.965,2.0,-2.882,0.28,0.00887,0.0,0.0448,0.322,185.278,70,"[Intro]La la la la, la la la la, la la, la la[Verse 1]Look, I don't want to ﬁght youYou got to know that I meant it when I said that I liked youOr maybe just the ideaI bought it, don't want it, now return that shit like IKEAApologize, I'm not a mind readerI need attention, so I try to be a crowd-pleaserIt was easy till it got a little deeperNow I don't know how to deal with you so I'ma disappear (Poof)[Chorus]I'm a ghostNow you see me, now you don'tI'm a ghostEvery time you hit the phoneI'm a ghost(La la la la, la la la la, la la, la la)Now you see me, now you don't(Now you see me, now you don't)(La la la la, la la la la, la la, la la)[Verse 2]I know it's inconvenientTo change your background, but let's back downSo you can see this is a problem I don't wanna put myself in front ofThat's why I blocked you 'cause I'm not the guy you should rely onOr spy on, creep on, I don't knowYou just ain't that type of hoeIf I don't holler, let me goI should have said it but I didn't and I won't (Poof)"
204,spotify:track:02nTpchENdZ4Nm8AfTmrFv,Conceited,Flo Milli,True,0.79,0.647,10.0,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,88,"[Intro](That's Fyre)[Chorus]Feelin' myself, I'm conceited (Huh)Feelin' myself, I'm conceited (Yeah)Feelin' myself, I'm conceited (Huh)Feelin' myself, I'm conceited (Wow)Feelin' myself, I'm conceited (Huh)Feelin' myself, I'm conceited (Yeah)Feelin' myself, I'm conceited (Huh)Feelin' myself, I'm conceited (Flo Milli shit)[Verse 1]You never dated a chocolate bitch (Pretty)You want a model bitch off of the internet (Internet)All that ki-ki-ki'n', I ain't into thatAll my mini-me's, I invented that, factsLong-ass weave flow down my back (Forty inch)I want a pitcher wit' a baseball bat (Swing)Hoes don't like when I talk like thatPlease don't bark 'cause Milli bite backI huff then I puff then I blow shit down (Ooh)Stand-up bitch, ho, go sit down (Damn)Put your ear on this coochie, hear this ocean sound (Uh)(I fuck once) Boy, you old dick nowYou got money 'cause you on dicksMilli got milli's 'cause Milli got hits (I got hits)You pop pimples, ho, I pop shitYou can talk like this when you really that bitch (Uh, yeah)"
205,spotify:track:21szgNA72iLwvBxHQLgwBh,die first,Nessa Barrett,False,0.621,0.873,5.0,-3.067,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,83,"[Verse 1]You're all I ever wantedSo, how come I'm still hauntedBy the thoughts inside my head?You love me, but no matter what you sayThere's only one of two waysThat this is gonna end[Pre-Chorus]Someone dies or someone gets hurtBut if one of us dies[Chorus]I hope I die first'Cause I don't wanna live without youI don't wanna ever learnHow to fall asleep without youTell me what's worseLosing you now or laterMaybe I can break the curseAnd I can be in love foreverIf I die[Verse 2]You're my fire and my safetyYou never mean to break meAnd that's why I'm afraid'Cause someday, everybody's leavingYou promise that you'll stayBut that's a promise you can't make"
208,spotify:track:5BArc3UpONi77FMkNT4LYU,Producer Man,Lyn Lapid,False,0.731,0.626,11.0,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,75,"[Verse 1]She was only seventeenWhen producer man came offering thatAll her dreams would come trueHe said, ""Come here, sweetie, I can make you a star!""""I just want to see you flourish, and I know you'll make it far""What she couldn't see was he was in it for the money (Ah-ah-ahh)[Chorus]Money, ah-ah-ahhMoney, moneyMoney, ah-ah-ahhMoney, money[Verse 2]Got the girl to move to L.AGot the paperwork so she could sign her life awayAnd it was in his plan to work her 'til he got his pay, ay-ay-ayyHe said, ""Sign right here,"" and sign she didHe knew that she was too young to know what she wantedAnd now she's in the hands of good old producer man[Chorus]Money, ah-ah-ahhMoney, moneyMoney, moneyMoney, money"
209,spotify:track:18jbMG8etanCMt6C5wFRDa,Lotta True Crime,Penelope Scott,True,0.815,0.848,4.0,-4.704,0.115,0.023,0.000162,0.0265,0.684,106.032,76,"[Verse 1]So this girl's out back behind the barShe's a good girl, she called a carYou got three motherfuckers in a big white vanTwo dumb friends and one mean manWell she'll fuckin' kill you, she wins every fightShe's gonna rock your shit by the end of the nightAnd the only advantage that a killer hasIs they think they have the right[Chorus 1]I listen to a lotta True CrimeI listen to it at nightI like the girl talkIt makes me feel alrightI like scary stories in the morningAnd I like 'em at nightI like the girl talk vibesThey make me feel just fineI listen to a lotta True Crime[Interlude]""Ya' know, Dennis Rader and David Parker Ray actually sit together in HellShaking, quaking, terrified that one day, somehow, somewayThey might meet me."""
210,spotify:track:4MAADpR6MjelkaZqe3Mgnv,Elastic,Joey Purp,True,0.518,0.955,1.0,-2.202,0.0453,9.09e-05,0.026,0.31,0.952,152.994,55,"[Intro]YeahYeah[Verse 1]You remind me of butterfly doorsWaist tight with a body like goldHit you with the Doug E. Fresh poseRick James, ""Super Freak,"" what you know about those? YeahWhy you came with it, then?Don't look, don't touch, don't play with it, then, yeahYou don't gotta think like thatHow your man sold things? He ain't got it like that, yeahYou could ride the wave if you wanna (Woo!)Spend a couple days, you could stay if you wanna (Oh, yeah?)Go on'n' spend the night— night with a—This a first-class flight, don't fight with a nigga, yeah[Chorus](WOO!) She a freak, she a dancerShe gon' pop it on camera(WOO!) Throw it back if you nastyBounce it like it's elasticGo 'head, break it down real low(GO!) Go 'head, break it down real low(GO!) Go 'head, break it down real lowStop playing with it, red light, green light, go"
212,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,False,0.798,0.744,7.0,-5.328,0.136,0.33,0.000106,0.292,0.794,82.356,83,"[Chorus]In the night, I hear 'em talkThe coldest story ever toldSomewhere far along this roadHe lost his soul to a woman so heartlessHow could you be so heartless?Oh, how could you be so heartless?[Verse 1]How could you be soCold as the winter wind when it breeze, yo?Just remember that you talkin' to me thoughYou need to watch the way you talkin' to me, yoI mean, after all the things that we been throughI mean, after all the things we got intoAyo, I know of some things that you ain't told meAyo, I did some things but that's the old meAnd now you wanna get me back and you gon' show meSo you walk around like you don't know meYou got a new friend, well, I got homiesBut in the end, it's still so lonely[Chorus]In the night, I hear 'em talkThe coldest story ever toldSomewhere far along this roadHe lost his soul to a woman so heartlessHow could you be so heartless?Oh, how could you be so heartless?"
213,spotify:track:5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,False,0.65,0.932,11.0,-6.663,0.0382,0.0375,0.634,0.0701,0.93,109.96,55,"[Verse 1]Gone a little farGone a little far this time with somethingHow was I to know?How was I to know this high came rushing?[Chorus]We're on the borderlineDangerously fine and unforgivenPossibly a signI'm gonna have the strangest night on Sunday[Verse 2]Here I goQuite a show for a loner in L.A.​I wonder how I managed to end up in this placeWhere I couldn't get away[Chorus]We're on the borderline (Ooh)Caught between the tides of pain and raptureThen I saw the timeWatched it speedin' by like a trainLike a train[Refrain]Will I be known and loved?Is there one that I trust?Starting to sober upHas it been long enough?Will I be known and loved?Little closer, close enoughI'm a loser, loosen upSetting free, must be toughWill I be known and loved?Is there one that I trust?Starting to sober upHas it been long enough?Will I be so in love?Any closer? Close enoughShout out to what is doneR.I.P., here comes the sun(Comes the sun)"
220,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,True,0.751,0.468,7.0,-10.026,0.0953,0.584,3.88e-06,0.101,0.328,100.113,50,"[Produced by DJ Pooh][Intro]Break 'emYeahYeahYeahUh[Verse 1]Just wakin' up in the morning, gotta thank GodI don't know, but today seems kinda oddNo barking from the dog, no smogAnd mama cooked the breakfast with no hogI got my grub on, but didn't pig outFinally got a call from a girl I wanna dig outHooked it up for later as I hit the doorThinkin', ""Will I live another twenty-four?""I gotta go 'cause I got me a drop-topAnd if I hit the switch, I can make the ass dropHad to stop at a red lightLookin' in my mirror, not a jacker in sightAnd everything is alrightI got a beep from Kim, and she can fuck all nightCalled up the homies and I'm askin' y'all""Which park are y'all playin' basketball?""Get me on the court and I'm troubleLast week, fucked around and got a triple-doubleFreakin' niggas every way like MJI can't believe today was a good day"
222,spotify:track:35SRuRfp5BvD1yArmXKNHO,I Just Threw Out The Love Of My Dreams,Weezer,False,0.61,0.424,4.0,-6.489,0.0311,0.384,0.000148,0.11,0.207,108.416,68,"[Verse 1: Rachel Haden]I'm so tall, can't get over meI'm so low, can't get underneathI must be all these thingsFor I just threw out the love of my dreams[Chorus: Rachel Haden]He's in my eyes, he is in my earsHe's in my blood, he is in my tearsI breathe love and see him every dayEven though my love is a world away[Post-Chorus: Rachel Haden & Rivers Cuomo]Oh, he's got me wonderingMy righteousness is crumbling[Verse 2: Rachel Haden]Never before have I felt this wayI know what is right, but want for him to stayI must be made of steelFor I just threw out the love of my dreams[Chorus: Rachel Haden]He's in my eyes, he is in my earsHe's in my blood, he is in my tearsI breathe love and see him every dayEven though my love is a world away"
223,spotify:track:5Yx9t9RgATAtYoHN8gbRM0,Fool,Frankie Cosmos,False,0.55,0.884,9.0,-5.508,0.0363,0.0867,1.55e-05,0.68,0.549,145.029,68,Your name is a triangleYour heart is a squareI love to see youWay over thereOnce I was happyYou found it intriguingThen you got to meAnd left me waitingYou make me feel like a fool waiting for youYou make me feel like a fool waiting for youI thought we could eat breadI thought we could talkOn darker daysWith our boots kicked offYou look to meAnd I look awayThough I had been lookingYou make me feel like a fool waiting for youYou make me feel like a fool waiting for you
225,spotify:track:6MpCaSIOfqBqbMED4kXgNY,Prom Queen,Beach Bunny,False,0.779,0.3,8.0,-12.791,0.888,0.808,0.0,0.0616,0.583,173.981,47,"[Verse 1]Shut up, count your caloriesI never look good in mom jeansWish I was like youBlue-eyed blondie, perfect body[Chorus 1]Maybe I should try harderYou should lower your expectationsI'm no Quick-Curl BarbieI was never cut out for Prom Queen[Post-Chorus]If I get more pretty, do you think he will like me?[Verse 2]Dissect my insecuritiesI'm a defect surgical projectIt's getting hard to breatheThere's plastic wrap in my cheeks[Chorus 2]Maybe I should try harderYou should lower your beauty standardsI'm no Quick-Curl BarbieI was never cut out for Prom Queen"
227,spotify:track:7CIERzyqIwLVKGp00YbHRO,Pain,PinkPantheress,False,0.58,0.689,7.0,-10.561,0.068,0.00423,0.0,0.0727,0.742,163.081,27,"[Intro]La-la-la-la[Verse 1]It's eight o'clock in the morning, now I'm entering my bedHad a few dreams about you, I can't tell you what we didI expected to see you on your morning run againI know I shouldn't be watching 'cause every time I feel the pain[Refrain]La, la-la-la-la, la-laLa-la, la-la, la-laLa, la-la-la-la, la-laLa-la, la-la, la-la[Verse 2]You told me it wasn't over and that we'd be together soonBut was this before or after you told me to leave your room?I used to think we'd make it far, it turned out that we areIt's such a shame that we weren't the same at all[Refrain]La, la-la-la-la, la-laLa-la, la-la, la-laLa, la-la-la-la, la-laLa-la, la-la, la-laLa, la-la-la-la, la-laLa-la, la-la, la-laLa, la-la-la-la, la-laLa-la, la-la, la-la"
229,spotify:track:6uuBSo3wXnosEWVXRzZDTf,Nice Boys,TEMPOREX,False,0.389,0.711,4.0,-6.838,0.0349,0.0102,0.0644,0.138,0.356,89.774,56,"[Verse 1]Ain't it just so easy to sayYou don't feel the same wayAs that Nice Boy does, bae?He misses you, he wants you, butYou just don't feel the sameWhy don't you tell him today?Yeah, huh-huh-huh[Verse 2]She doesn't want him because he cares too muchBut now he's gone and she's alone againMaybe if she tried a little harder to findThe gem within his heart that was there this whole time(Bitch!)[Bridge]Baby, what can I do?Baby, come throughTo meBaby, I think it's youNever was me[Outro](Oh-oh, oh-oh)(Oh, shit)"
230,spotify:track:7u63zva845rv8tRFi9FG8a,I Love You Like An Alcoholic,The Taxpayers,False,0.34,0.684,11.0,-6.306,0.044,0.00979,0.0,0.348,0.556,112.969,68,"[Verse 1]Heavy humid night, corner of Park and MainCast that first glance: your smile, my veinsAt maximum capacity, blood pumping so fastMy girl, if looks gave heart attacksThe dangerous men in the shadows were like an audience, and even the meanest among them had a special little shine in their eyes when they saw us walk byWalked about twenty blocks talking about good bars and better towns than this oneKissed that first night, and then the rain opened up the sky to get[Chorus]One last kiss, I love you like an alcoholicOne last kiss, I love you like a statuetteOne last kiss, I need you like I need a broken leg[Verse 2]I was getting off the late shiftAttempting to recoverCrumpled up the bus passTossed it into the gutterSome handsome dark strangerYou were standing there on the cornerYou had those compelling magnetized eyes you must have lost when you got olderSeven blocks in, my fingers brushed your handI blushed and you laughed, but you seemed a little sadI ain't one to jump a ship, but I absolutely knewI was six steps in when I fell into you"
231,spotify:track:4ZlQzskKkK4jsbcqO96luB,Blow My Brains Out,Tikkle Me,False,0.771,0.702,8.0,-4.94,0.0357,0.205,0.0,0.114,0.433,138.023,60,"[Verse 1]Sometimes I wish I could lend you my eyesLend you my hips and lend you my thighsSometimes I wish I could take a new shapeSwitch out some parts and become a big ASometimes I wish I could lend you my earsLend you my thoughts and lend you my tearsSometimes I wish I could take a new formSwitch out some parts and become like the norm[Chorus]Lucky is she who lives unawareDoesn't get bothered by those who don't careLucky is she who lives unawareWho doesn't get bothered by all that's unfairUnlucky me who knows way too muchWho fights to make changes and music and suchUnlucky me, aware of the painAll 'cause I happen to have some brain[Verse 2]Sometimes I wish I could lend you my voiceLend you my heart and lend you my choiceSometimes I hope for a savior to comeWho's got what it takes to convince everyone"
234,spotify:track:0oUBuOO4g9P4lREqfqR5nq,A Man Without Love,Engelbert Humperdinck,False,0.792,0.895,1.0,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,70,"[Verse 1]I can remember when we walked togetherSharing a love I thought would last foreverMoonlight to show the way so we can followWaiting inside her eyes was my tomorrowThen something changed her mind, her kisses told meI had no loving arms to hold me[Chorus]Every day I wake up, then I start to break upLonely is a man without loveEvery day I start out, then I cry my heart outLonely is a man without loveEvery day I wake up, then I start to break upKnowing that it's cloudy aboveEvery day I start out, then I cry my heart outLonely is a man without love[Verse 2]I cannot face this world that's fallen down on meSo if you see my girl, please send her home to meTell her about my heart that's slowly dyingSay I can't stop myself from crying[Chorus]Every day I wake up, then I start to break upLonely is a man without loveEvery day I start out, then I cry my heart outLonely is a man without loveEvery day I wake up, then I start to break upKnowing that it's cloudy aboveEvery day I start out, then I cry my heart outLonely is a man without loveEvery day I wake up, then I start to break upLonely is a man without loveEvery day I start out, then I cry my heart outLonely is a man without love"
237,spotify:track:68zOCCxXsZGjKy8ucA3UeW,Blah Blah Blah,The Oozes,True,0.514,0.424,0.0,-10.645,0.0282,0.918,0.849,0.126,0.416,71.114,76,"[Intro]Wah, blah blah blahWah, blah blah blah[Verse 1]Not a sweet boy, you're an Eton messGo home pudding, you couldn't care lessFor the people you're hurting there's no excuseNo matter who can see or who you wanna seduceNot a sweet boy, you're an Eton messGo home pudding, you couldn't care lessFor the people you're hurting there's no excuseNo matter who can see or who you wanna seduce[Chorus]Wah, blah blah blahWah, blah blah blah[Verse 2]Get out of hereYou don't deserve that chairTake a seat elsewhereYou don't deserve that chair[Verse 3]You've ruined the colour blue for meI'm surrounded by a deep dark seaYou've lied to us, and honestlyYou've ruined the colour blue for meYou've ruined the colour blue for meI'm surrounded by a deep dark seaYou've lied to us, and honestlyYou've ruined the colour blue for me"
238,spotify:track:7AYP21Q4qnxw2WxETEvSRb,Memories,Conan Gray,False,0.61,0.416,2.0,-11.228,0.0476,0.884,0.0,0.0819,0.655,111.677,48,"[Intro]One, two[Verse 1]It's been a couple monthsThat's just about enough timeFor me to stop crying when I look at all the picturesNow I kinda smile, I haven't felt that in a whileIt's late, I hear the doorbell ringin' and it's pourin'I open up that door, see your brown eyes at the entranceYou just wanna talk, and I can't turn away a wet dog[Pre-Chorus]But, please, don't ruin this for mePlease, don't make it harder than it already isI'm trying to get over this[Chorus]I wish that you would stay in my memoriesBut you show up today, just to ruin thingsI wanna put you in the past 'cause I'm traumatizedBut you're not lettin' me do that, 'cause tonightYou're all drunk in my kitchen, curled in the fetal positionToo busy playing the victim to be listening to me when I say""I wish that you would stay in my memories""In my memories, stay in my memories"
239,spotify:track:2LgmOV0Stq52Y25zJBhnd9,Carrying Your Love,David Morris,False,0.792,0.62,1.0,-6.204,0.0344,0.123,4.12e-05,0.0548,0.843,123.933,62,"[Chorus]'Cause I'm carrying your love with meWest Virginia down to TennesseeI'll be moving with the good Lord's speedCarrying your love with me[Verse 1]Ayy, hop up in this front seat, we gon' ride outI just filled up this old truck, we gon' drive downSome old county roads, we headed southboundWe'll stop in every little mapped out townWe'll hit the Florida line, see them Georgia pines and them peach trees (I'm carrying your love with me)Carolina sunshine, sippin' sweet teaMake our way out 'Bama baby, zip on up to Tennessee (I'm carrying your love with me)Stop at Graceland and Dollywood to see The King and Queen[Pre-Chorus]Yeah, and you know I'm down to ride, girlYeah, for the rest of my life, girlYeah, what we got's all I need, andEveryday's a dream when I'm carrying your love with me[Chorus]'Cause I'm carrying your love with meWest Virginia down to TennesseeI'll be moving with the good Lord's speedCarrying your love with me"
245,spotify:track:6S7o12almFeL57rbRvdY5l,Vas,jagger finn,False,0.881,0.524,8.0,-9.147,0.16,0.395,0.67,0.0909,0.894,137.109,51,I've felt this wayAlthough I really shouldn't stayI felt so strangeWill you talk to me again?But I really shouldn't stayBut I really shouldn't stay
249,spotify:track:06iUp1XbbaOvAmzrrZeT32,Kidnap The Sandy Claws,Danny Elfman,False,0.609,0.759,6.0,-4.862,0.0276,0.028,0.0,0.183,0.774,114.045,69,"[LOCK, SHOCK & BARREL]Kidnap Mr. Sandy Claws...[LOCK]I wanna do it![BARREL]Let's draw straws![SHOCK]Jack said we should work together[BARREL]Three of a kind[LOCK]Birds of a feather[LOCK, SHOCK & BARREL]Now and foreverWheeeeLa, la, la, la, laKidnap the Sandy Claws, lock him up real tightThrow away the key and thenTurn off all the lights"
255,spotify:track:5AQ7yGPs35whBThhawCHNG,Malmo,Mook,False,0.283,0.63,0.0,-7.986,0.0433,0.102,0.00125,0.298,0.361,150.402,69,"[Verse 1]I could feel it, the vibrations through the crowdAs the train left a puddle of drying oilI could see myself swimmingIn it was all cold except for the laughter and the occasional…[Verse 2]Weird places, these transfer stationsThe kind of place you mean to past throughBefore you know it it's homeIt's a Saturday night in JuneAnd I'm waiting by the tracks to get out of this place[Chorus]MalmoOn the way toMalmoMalmoOn the way toMalmo[Verse 3]Three of us sleep next to three othersIt's hot and we rot in this ovenNow there's something about the languageSomething about these peopleThat look an awful lot like meI'm surprisingly accepting of this discomfortBut I'm not trying to be much of a person right nowI'm just trying to get some sleep"
258,spotify:track:2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,False,0.767,0.787,3.0,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,79,"[Verse 1]The drink you spilt all over me""Lover's Spit"" left on repeatMy mum and dad let me stay homeIt drives you crazy, getting old[Pre-Chorus]We can talk it so goodWe can make it so divineWe can talk it goodHow you wish it would be all the time[Chorus 1]The drink you spilt all over me""Lover's Spit"" left on repeatMy mum and dad let me stay homeIt drives you crazy, getting oldThe drink you spilt all over me""Lover's Spit"" left on repeatMy mum and dad let me stay homeIt drives you crazy, getting old[Verse 2]This dream isn't feeling sweetWe're reeling through the midnight streetsAnd I've never felt more aloneIt feels so scary, getting old"
262,spotify:track:2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,False,0.646,0.577,1.0,-11.629,0.0432,0.668,1.68e-05,0.0946,0.459,92.226,65,"[Verse 1: Papa Nihil]We were speeding together down the dark avenuesBut besides all the stardom, all we got was bluesBut through all the sorrow, we've been riding highAnd the truth of the matter is I never let you go, let you goWe were scanning the cities, rocking to pay their duesBut besides all the glamour, all we got was bruisedBut through all the sorrow, we've been riding highAnd the truth of the matter is I never let you go, let you go[Chorus: Papa Nihil]You go down just like Holy Mary, Mary on a, Mary on a crossNot just another bloody Mary, Mary on a, Mary on a crossIf you choose to run away with me, I will tickle you internallyAnd I see nothing wrong with that[Verse 2: Papa Nihil]We were searching for reasons to play by the rulesBut we quickly found out it was just for foolsNow through all the sorrow, we'll be riding highAnd the truth of the matter is I never let you go, let you go[Pre-Chorus: Papa Nihil]You go down just like Holy Mary, Mary on a, Mary on a crossNot just another bloody Mary, Mary on a, Mary on a..."
267,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,Steve Lacy,True,0.796,0.727,1.0,-4.726,0.04,0.793,2.49e-05,0.0858,0.818,104.98,65,"[Intro: Steve Lacy & Fousheé]I wish I knew you wanted meI wish I knewI wish I knew you wanted meI wish I knewI wish I knew you wanted me[Verse 1: Steve Lacy]What you, ooh, uh, what you do?Made a move, could've made a moveIf I knew I'd be with youIs it too late to pursue?[Chorus: Steve Lacy]I bite my tongue, it's a bad habitKinda mad that I didn't take a stab at itThought you were too good for me, my dearNever gave me time of day, my dearIt's okay, things happen forReasons that I think are sure, yeah[Post-Chorus: Steve Lacy & Fousheé]I wish I knewI wish I knew you wanted me (I wish I knew)I wish I knew (Oh)I wish I knew you wanted meI wish I knew (Yeah)I wish I knew you wanted me (Oh)I wish I knewI wish I knew you wanted me"
270,spotify:track:29Iqky207Y14lJip5DkFiN,Has To Be,CapzLock,False,0.493,0.605,10.0,-14.142,0.0478,0.0332,0.871,0.116,0.867,128.38,63,"[Intro]You're wrongYou don't belong here, Terra (Yo, Silo killed this shit)Stop calling me thatIt's who you areWhat do you want from me?Why can't things just go back to the way they were?You were so happy thenThings change, Beast BoyThe girl you want me to be is just a memory[Chorus]That's how it has to be, with all this tragedyI remember when you left you took a half of meHaha, tearing me to the floorAnd now you're reaching for my hand while I reach for yoursThat's how it has to be, this can’t be happeningAnd now I'm pouring out my heart while you just laugh at mеBoth worlds, shattering to the coreIf it was mе or it was him which would you love more?[Verse]I'm tryna get through to ya, I'm tryna get throughAll the voices in my head, yeah, I'm never gon' loseWith your hand on my chestI could take you down this path, baby hold my handWe're under the water, hold your breathAnd we're getting closer, up in my headI’ve been drowning 'cause I can’t swimWhen it comes to me and you girl there's never an end(Yo, Silo killed this shit)"
