,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
153,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,Glue Song,beabadoobee,False,0.62,0.409,1,-10.146,0.0282,0.77,0.0542,0.105,0.582,113.946,79,"[Verse 1]I've never known someone like youTangled in love, stuck by youFrom the glueDon't forget to kiss meOr else you'll have to miss meI guess I'm stuck forever by the glueOh, and you[Verse 2]Finding the right wordsTo use for this songI have you in mindSo it won't take so longNever thought I'd find youBut you're hereAnd so I love you[Chorus]I'm not wrongWhen I say I've been stuckBy the glue onto youI've been stuck by glueRight onto youI've been stuck by glue"
155,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Nicki Minaj,True,0.95,0.891,2,-2.653,0.241,0.0645,1.77e-05,0.309,0.912,133.01,77,"[Intro: Rick James & Nicki Minaj]She's alrightThat girl’s alright with me, yeahAyo (Hey, hey, hey, hey)[Pre-Chorus: Nicki Minaj]I can lick it, I can ride it while you slippin' and slidin'I can do all them little tricks and keep the dick up inside itYou can smack it, you can grip it, you can go down and kiss itAnd every time he leave me ’lone, he always tell me he miss it[Chorus: Nicki Minaj & Rick James]He want a F-R-E-A-K (Freaky girl)F-R-E-A-K (Freaky girl)A-K, A-K, A-KE-A-K (Freaky girl)F-R-E-A-K (Freaky girl)[Verse 1: Nicki Minaj]One thing about me, I'm the baddest aliveHe know the prettiest bitch didn't come until I arriveI don't let bitches get to me, I fuck they man if they tryI got a princess face, a killer body, samurai mindThey can't be Nicki, they so stupid, I just laugh when they tryA thong bikini up my ass, I think I'll go for a diveHis ex-bitch went up against me, but she didn't surviveOn applications I write ""pressure"" 'cause that’s what I apply (Brr)P-P-P-Pressure applied, can’t fuck a regular guyWetter than umbrellas and stickier than apple pie"
156,spotify:track:4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,Lil Uzi Vert,True,0.486,0.545,11,-7.924,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,82,"[Intro]Ah, ah, ah, ahAh, ah, ahI just wanna rockBody-ody, yeah (Shake it down)[Chorus]DamnDamn(MC, make another hit) WoahThis ain't what you want (Project-Project X)This ain’t what you wantThis ain't what you want[Verse]Ha, 1600 block, I just wanna rock (Shake it down)I just wanna, ah, ah, ah, ah, ah, ah, ahI just wanna rock, body-ody, yeah (Shake it down)Shawty got that body-ody, ah, ah, ah (Shake it down)Hit it once, no ties (Shake it-shake it)How the fuck you gon' kill my vibe? (Shake it down)Stand on my money, don’t know my size (Shake it-shake it)Pick them sides, and you better choose wisely (Shake it-shake it down-down)That's my high, one, two, three, four, throw up the five  (Shake it-shake it)That's my high"
162,spotify:track:37F7E7BKEw2E4O2L7u0IEp,Limbo,Freddie Dredd,True,0.802,0.623,11,-5.862,0.459,0.0292,0.055,0.113,0.457,74.987,79,"[Verse 1]Walk around the world, it feel like every place the sameI look into your eyes and see that you are in some painFreddie gonna help the business, help a rope around your neckGonna help you make a choice, let it sit, don't let it restYou a pest, what the fuck, you left a messIt's okay, I'll just say that your body's gone todayYou in Hell, I don't think you failed, you just made some bailCome that day, it gets worse and I hope you fucking hurt[Chorus]Now what's the word, captain?I think I caught you lackin'There are ninе more layers than this hell's packin'No tippy tappin', bitch I comе in rippy rappin'I feel lucky I'm not youAt the top I do the doStuck in the fuckin' darkness and it's cold, at heartHaven't felt sun in some days, bitch, where do I start?Start from the top, and the next stop the bottomRock bottom baby, I swear I already got em'[Verse 2]Close your eyes and think of something for meThink of all the times that you've been feeling kinda lonelyWhat could you do with your time instead?What? You smoking weed, you fuck your bitch and go to bedNotice all the colors that you seeing in your headNow strip away that shit and feel the darkness, feel it spreadThis is what is like to be known as deadNow open up your eyes, you see the world it is red"
172,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Hotel Ugly,False,0.485,0.409,9,-10.711,0.101,0.325,0.0,0.103,0.376,138.419,89,"[Hook]I just want to rewind I haven't seen you in a long timeYou got me feeling so lonelyEven when you come through I can tellThat it isn't you so baby, bring it in closelyHate the way I love you but you so sweetI always find a way to say the wrong thingsI wish that we were laying in the same sheetsBut lately you've been acting like you hardly know me[Chorus]Baby come home, home (So baby, won't you say some)Baby come home, homeBaby come home, home (So baby, won't you say some)Baby come home, home (So baby, won't you say some)[Hook]I just want to rewind I haven't seen you in a long timeYou got me feeling so lonelyEven when you come through I can tellThat it isn't you so baby bring it in closelyHate the way I love you but you so sweetI always find a way to say the wrong thingsI wish that we were laying in the same sheetsBut lately you've been acting like you hardly know me"
174,spotify:track:1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,True,0.836,0.743,10,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,78,"[Intro]Anyway[Verse 1]It's bad bitch o'clock, yeah, it's thick-thirtyI've been through a lot, but I'm still flirty (Okay)Is everybody back up in the buildin'?It's been a minute, tell me how you're healin''Cause I'm about to get into my feelingsHow you feelin'? How you feel right now?[Pre-Chorus]Oh, I been so down and under pressureI'm way too fine to be this stressed, yeahOh, I'm not the girl I was or used to be, uhBitch, I might be better[Chorus]Turn up the music, turn down the lightsI got a feelin' I'm gon' be alrightOkay (Okay), alrightIt's about damn time (Time)Turn up the music, let's celebrate (Alright)I got a feelin' I'm gon' be okayOkay (Okay), alrightIt's about damn time"
177,spotify:track:1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,False,0.571,0.544,6,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,89,"[Verse 1]I'm scared (Oh-oh-oh)It feels like you don't care (Ooh-ooh)Enlighten me, my dear  (Ooh-ooh-ooh)Why am I still here? Mm (Oh-oh)I don't mean to beComplacent with the decisions you madeBut why? Mm[Verse 2]In the back of my mindYou diedAnd I didn't even cryNo, not a single tearAnd I'm sick of waiting patientlyFor someone that won't even arrive[Bridge]Ooh-ooh-ooh-ooh-ooh-oh[Verse 3]In the back of my mindI killed youAnd I didn't even regret itI can't believe I said itBut it's trueI hate you"
179,spotify:track:0MXemkrh7WpAfiafcGQwZO,NOSTYLIST,Destroy Lonely,True,0.567,0.773,11,-5.166,0.0775,0.0396,0.0,0.111,0.496,160.08,71,"[Chorus]Bitch, I wake up, no stylistFresh as fuck, I put it on, no help, I did this shitGot this fine ho, no makeup, and she still look bad as shitShe in school, but it's cool, yeah, I still might bag this bitchDiamonds flooded like a pool, yeah, my necklace wet as shit[Post-Chorus]Rock Balenciaga too, bitch, I'm flyer than a pigeonYeah, I stack my paper up way taller than a midgetAll these niggas lame as fuck, and they hate 'cause they don't get itYeah, lil' bitch, I'm cool as fuck, and it's paper that I'm gettin'[Verse 1]Flyin' across the globe, bitch, I'm gettin' 'chos, yeah, I'm on a money missionAll that old shit over, but the old hoes still be tellin' a nigga thеy miss himYeah, I fuck on her, but I can't cuff her, I won't makе her MrsI don't know that boy, and I can't tell you how he end up missin'I can't tell you shitBust down my neck, bust down my wristBust down my bitch, bust down my bitchI'm fresh as hell, bitch, I'm fly as shitYeah, this a Hellcat, I'm whippin' thisShawty like, ""Hell yeah,"" she with the shitsShawty like, ""Hell yeah,"" she grab my stickShawty like, ""Hell yeah,"" she grabbed my— (Shh)"
180,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,False,0.612,0.807,10,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,91,"[Verse 1]And all I am is a manI want the world in my handsI hate the beach, but I standIn California with my toes in the sandUse the sleeves of my sweater, let's have an adventureHead in the clouds, but my gravity's centeredTouch my neck and I'll touch yoursYou in those little high-waisted shorts, oh[Pre-Chorus]She knows what I think aboutAnd what I think aboutOne love, two mouthsOne love, one houseNo shirt, no blouseJust us, you find outNothing that I wouldn't wanna tell you about, no[Chorus]'Cause it's too cold for you here and nowSo let me hold both your hands in the holes of my sweater[Verse 2]And if I may just take your breath awayI don't mind if there's not much to saySometimes the silence guides a mindTo move to a place so far awayThe goosebumps start to raiseThe minute that my left hand meets your waistAnd then I watch your facePut my finger on your tongue 'cause you love the taste, yeahThese hearts adoreEveryone the other beats hardest forInside, this place is warmOutside, it starts to pour"
182,spotify:track:21szgNA72iLwvBxHQLgwBh,die first,Nessa Barrett,False,0.444,0.669,8,-6.727,0.125,0.0669,0.0,0.124,0.44,183.441,67,"[Verse 1]You're all I ever wantedSo, how come I'm still hauntedBy the thoughts inside my head?You love me, but no matter what you sayThere's only one of two waysThat this is gonna end[Pre-Chorus]Someone dies or someone gets hurtBut if one of us dies[Chorus]I hope I die first'Cause I don't wanna live without youI don't wanna ever learnHow to fall asleep without youTell me what's worseLosing you now or laterMaybe I can break the curseAnd I can be in love foreverIf I die[Verse 2]You're my fire and my safetyYou never mean to break meAnd that's why I'm afraid'Cause someday, everybody's leavingYou promise that you'll stayBut that's a promise you can't make"
185,spotify:track:5odlY52u43F5BjByhxg7wg,golden hour,JVKE,False,0.515,0.593,4,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,86,"[Verse 1]It was just two loversSittin' in the car, listenin' to BlondeFallin' for each otherPink and orange skies, feelin' super childishNo Donald GloverMissed call from my motherLike, ""Where you at tonight?""Got no alibi[Pre-Chorus]I was all alone with the love of my lifeShe's got glitter for skinMy radiant beam in the nightI don't need no light to see you[Chorus]ShineIt's your golden hour (Oh-oh-oh)You slow down timeIn your golden hour (Oh-oh-oh)[Verse 2]We were just two loversFeet up on the dash, drivin' nowhere fastBurnin' through the summerRadio on blast, make the moment last, she got solar powerMinutes feel like hoursShe knew she was the baddestCan you even imagine fallin' like I did?"
188,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,False,0.412,0.236,4,-15.159,0.0379,0.83,0.00653,0.147,0.119,140.214,86,"[Verse 1]I don't wanna talk right nowI just wanna watch TVI'll stay in the pool and drownSo I don't have to watch you leaveI put on Survivor just to watch somebody sufferMaybe I should get some sleepSinking in the sofa while they all betray each otherWhat's the point of anything?[Chorus]All of my friends are missing againThat's what happens when you fall in loveYou don't have the time, you leave them all behindYou tell yourself, ""It's fine, you're just in love""[Verse 2]Don't know where you are right nowDid you see me on TV?I'll try not to starve myselfJust because you're mad at meAnd I'll be in denial for at least a little whileWhat about the plans we made?The internet's gone wild watching movie stars on trialWhile they're overturning Roe v. Wade"
189,spotify:track:2cSdAkzAf2T4j4aLvx4LLz,Baby Girl,Disco Lines,False,0.73,0.907,2,-3.72,0.0606,0.0921,0.114,0.23,0.249,120.968,77,"[Build]Baby girl, you know what I wantLet me do it to ya, do it to yaLet me do ya likeUh, uh-uh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uhBaby girl, you know what I wantLet me do it to ya, do it to yaLet me do ya likeUh, uh-uh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uh-uhUh, uh, uh, uh[Drop]Baby girl, you know what I wantLet me do it to ya, do it to yaLet me do ya likeUh, uh-uh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uh (Woo)Baby girl, you know what I wantLet me do it to ya, do it to yaLet me do ya likeUh, uh-uh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uhBaby girl, you know what I wantLet me do it to ya, do it to yaLet me do ya likeUh, uh-uh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uh (Woo)Baby girl, you know what I wantLet me do it to ya, do it to yaLet me do ya likeUh, uh-uh-uh, uh-uh, uh-uh, uhUh-uh, uh-uh, uh-uh, uh"
191,spotify:track:51Grh1RyUDcMBbpuyUIUHI,rises the moon,Liana Flores,False,0.483,0.129,5,-20.149,0.0349,0.947,0.145,0.106,0.203,137.35,84,"[Verse 1]Days seem sometimes as if they'll never endSun digs its heels to taunt youBut after sunlit days, one thing stays the sameRises the moonDays fade into a watercolour blurMemories swim and haunt youBut look into the lake, shimmering like smokeRises the moon[Chorus]Oh-oh, close your weary eyesI promise you that soon the autumn comesTo darken fading summer skiesBreathe, breathe, breathe[Verse 2]Days pull you down just like a sinking shipFloating is getting harderBut tread the water, child, and know that meanwhileRises the moonDays pull you up just like a daffodilUprooted from its gardenThey'll tell you what you owe, but know even soRises the moon"
192,spotify:track:4qbEaaJ29p32GI8EWQmm6R,dumb dumb,mazie,False,0.783,0.472,2,-8.392,0.0427,0.22,0.000458,0.0798,0.589,122.052,70,"[Pre-Chorus]Disappointment takes us by surpriseEven though by now I think we should have realizedEveryone is dumb (dumb, dumb, dumb, dumb, dumb, dumb, dumb)[Chorus](Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)La, la, la, la, la, la, la(Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)Everyone is dumb(Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)La, la, la, la, la, la, la(Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)Everyone is[Verse 2]There must be something in the corn flakesMaking it hard for us to think straightI just wanna go from hereClose my eyes and disappear (Disappear)I just wanna be the comic reliefMaking jokes, not taking any responsibilityIt's waking up inside of the dreamYou don't know what to believe (Woo!)[Bridge]Maybe that's why"
194,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,False,0.44,0.317,8,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914,84,"[Verse 1]She'd take the world off my shouldersIf it was ever hard to moveShe'd turn the rain to a rainbowWhen I was living in the blueWhy then, if she's so perfectDo I still wish that it was you?Perfect don't mean that it's workin'So what can I do? (Ooh)[Pre-Chorus]When you're out of sightIn my mind[Chorus]'Cause sometimes, I look in her eyesAnd that's where I find a glimpse of usAnd I try to fall for her touchBut I'm thinkin' of the way it wasSaid I'm fine and said I moved onI'm only here passing time in her armsHopin' I'll find a glimpse of us[Verse 2]Tell me he savors your gloryDoes he laugh the way I did?Is this a part of your story?One that I had never livedMaybe one day, you'll feel lonelyAnd in his eyes, you'll get a glimpseMaybe you'll start slippin' slowly and find me again"
196,spotify:track:3cOAo5alVOUMjWVmc5yf3H,Does She Know,Besomorph,False,0.552,0.683,3,-6.075,0.067,0.512,0.0,0.277,0.306,120.197,41,"[Verse 1]Does she know (Does she know)Does she know that you call me when she's gone?Do you feel the way I feel I know it's wrong (I know it's wrong)Do you kiss her like you kiss me, oh, no, no (Oh, no, no)Does she know?[Pre-Chorus]Call me yours, I call you mine (Oh-oh)But you're miles awayCome right back and take my heart (Take my heart)'Cause I can take the painBreak me down, you break me downAnd I'm lost alone, 'cause my baby's gone[Chorus]Does she know, does she know that you call me when she's gonе?Does she know when you'rе with her, you feel aloneWhen she's in your arms, that's when you need me most, need me most[Verse 2]Wanna know how it feels likeWanna know if its true (True)Boy, your eyes like the moonlightYou always get me in the mood (Oh, oh)Wanna know how it feels likeWanna know if its trueBoy, your eyes, yeah, they shine brightI'm loosin' myself to you"
198,spotify:track:2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,False,0.466,0.9,11,-4.469,0.0447,0.000235,0.00104,0.103,0.561,130.02,82,"[Verse 1: Papa Nihil]We were speeding together down the dark avenuesBut besides all the stardom, all we got was bluesBut through all the sorrow, we've been riding highAnd the truth of the matter is I never let you go, let you goWe were scanning the cities, rocking to pay their duesBut besides all the glamour, all we got was bruisedBut through all the sorrow, we've been riding highAnd the truth of the matter is I never let you go, let you go[Chorus: Papa Nihil]You go down just like Holy Mary, Mary on a, Mary on a crossNot just another bloody Mary, Mary on a, Mary on a crossIf you choose to run away with me, I will tickle you internallyAnd I see nothing wrong with that[Verse 2: Papa Nihil]We were searching for reasons to play by the rulesBut we quickly found out it was just for foolsNow through all the sorrow, we'll be riding highAnd the truth of the matter is I never let you go, let you go[Pre-Chorus: Papa Nihil]You go down just like Holy Mary, Mary on a, Mary on a crossNot just another bloody Mary, Mary on a, Mary on a..."
200,spotify:track:25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,True,0.625,0.85,4,-3.904,0.0495,0.346,0.000233,0.174,0.633,94.661,77,"[Verse 1]Her name is NoelleI have a dream about herShe rings my bellI got gym class in half an hourOh, how she rocksIn Keds and tube socksBut she doesn't know who I amAnd she doesn't give a damn about me[Chorus]'Cause I'm just a teenage dirtbag, babyYeah, I'm just a teenage dirtbag, babyListen to Iron Maiden, baby, with me, ooh[Verse 2]Her boyfriend's a dickAnd he brings a gun to schoolAnd he'd simply kickMy ass if he knew the truthHe lives on my blockAnd he drives an IROCBut he doesn't know who I amAnd he doesn't give a damn about me[Chorus]'Cause I'm just a teenage dirtbag, babyYeah, I'm just a teenage dirtbag, babyListen to Iron Maiden, baby, with me, ooh"
201,spotify:track:40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,False,0.578,0.912,1,-3.929,0.114,0.0166,0.00362,0.273,0.68,127.87,80,"[Intro]Oh, you see the flames of burnin' passionWhen I look in your eyes, yes, yes, oh, yesAre you afraid to feel what you know is real, ahLike any other guy?[Chorus]Oh, playin' on—, the flames of burnin' passionWhen I look in your eyes, yes, yes, oh, yesAre you afraid to feel what you know is real, ahLike any other guy?I know you see the flames of burnin' passionWhen I look in your eyes, yes, yes, oh, yesAre you afraid to feel what you know is real, ahLike any other guy?Oh, playin' on my heart will get you nothingYou got to come on insideMy heart's an open door, who could ask for more?Come on in for a ride[Post-Chorus]Can't stop (Can't stop)What I'm doin' (What I'm doin'), what I'm doin' to youCan't stopTurnin' you on"
203,spotify:track:1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,False,0.689,0.627,6,-5.692,0.308,0.105,0.000321,0.0905,0.905,184.008,79,"[Intro]Yeah[Verse 1]Why you callin' at 11:30When you only wanna do me dirty?But I hit right back'Cause you got that-that, yeahWhy you always wanna act like loversBut you never wanna be each others'?I say, ""Don't look back""But I go right back and[Pre-Chorus]All the sudden, I'm hypnotizedYou're the one that I can't denyEvery time that I say I'm gonna walk away[Chorus]You turn me on like a light switchWhen you're movin' your body around and aroundNow, I don't wanna fight this (No)You know how to just make me wantYou turn me on like a light switchWhen you're movin' your body around and aroundYou got me in a tight grip (Yeah)You know how to just make me want you, baby"
205,spotify:track:1I4wRSEnqLRMTsqKR4bbxh,Burn Our Bridges Down,RIELL,False,0.636,0.53,5,-5.629,0.0351,0.392,0.0,0.113,0.177,117.983,46,"[Verse]I was told you heard Winter and you didn’t like itI know I’ll never get to ask you whyI sit here and I wonder, I’m just speculatingIf you guessed it was about you, you decide[Pre Chorus]The timeline fits and so do youDo you feel some way hearing the truthHow you gave up out of the blueHow you never did live up to what I thought of you[Chorus]It’s time, let’s burn our bridges downYou’ll need the heat it’s winter nowIt’s my turn to freeze you outYou can’t have me halfwayIf I give what you gave, you’dBurn, Burn, Burn our bridges downBurn, Burn, Burn our bridges down[Verse]I was told you heard Devil, didn’t like that еitherBut that one I can kind of understandWhat I don’t is how you lеft and made it look so easyBut every second week you’re coming back"
206,spotify:track:0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Stephen Sanchez,False,0.539,0.508,10,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,83,"[Verse 1: Stephen Sanchez]Georgia, wrap me up in all yourI want ya in my armsOh, let me hold yaI'll never let you go again like I didOh, I used to say[Chorus: Stephen Sanchez & Georgia Brown]I would never fall in love again until I found herI said I would never fall, unless it's you I fall intoI was lost within the darkness, but then I found herI found you[Verse 2: Stephen Sanchez & Georgia Brown]Georgia pulled me inI asked to love her once againYou fell, I caught yaI'll never let you go again like I didOh, I used to say[Chorus: Stephen Sanchez & Georgia Brown]I would never fall in love again until I found herI said I would never fall unless it's you I fall intoI was lost within the darkness, but then I found herI found you"
209,spotify:track:3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,True,0.445,0.537,4,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,91,"[Verse 1]I wanna take you somewhere so you know I careBut it's so cold and I don't know whereI brought you daffodils in a pretty stringBut they won't flower like they did last springAnd I wanna kiss you, make you feel alrightI'm just so tired to share my nights[Pre-Chorus]I wanna cry and I wanna loveBut all my tears have been used up[Chorus]On another love, another loveAll my tears have been used upOn another love, another loveAll my tears have been used upOn another love, another loveAll my tears have been used upUp[Post-Chorus]Oh-oh-oh-oh-oh-oh-ohOh-oh-oh-oh-oh-oh-oh[Verse 2]And if somebody hurts you, I wanna fightBut my hand's been broken one too many timesSo I'll use my voice, I'll be so fucking rudeWords, they always win, but I know I'll loseAnd I'd sing a song that'd be just oursBut I sang 'em all to another heart"
211,spotify:track:4xZ3gU3bsLUDXkv7xS0phG,FAKE,Besomorph,False,0.503,0.582,1,-7.179,0.0663,0.18,0.0,0.131,0.0763,120.333,49,"[Verse 1]I'm sick ofYour staticI'm sick of all your lies (Ah, ah, ah)[Verse 2]I thought itWould come asNo big surprise (Ah, ah, ah)[Pre Chorus]You're a liar, you're a fake, fakeYou're a traitor and I've made my last mistakeYou're a liar, you're a fake, fakeYou're a traitor and I've made my last mistake[Chorus](Now, now, now) Now I pull the plug(And I—) And I cut the line(You're the—) You're the Titanic, you're going down, you're sinkable tonightWith your pound of flesh(How I—) How I paid my dues(You're the—) You're the Titanic, but I'm not going down with you[Post-Chorus]DownWith youNo, I..."
212,spotify:track:1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,False,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,82,"[Verse 1]I'll smile, I know what it takes to fool this townI'll do it 'til the sun goes down and all through the night timeOh, yeahOh, yeah, I'll tell you what you wanna hearKeep my sunglasses on while I shed a tearIt's never the right time, yeah[Pre-Chorus]I put my armor on, show you how strong I amI put my armor on, I'll show you that I am[Chorus]I'm unstoppable, I'm a Porsche with no brakesI'm invincible, yeah, I win every single gameI'm so powerful, I don't need batteries to playI'm so confident, yeah, I'm unstoppable todayUnstoppable today, unstoppable todayUnstoppable today, I'm unstoppable today[Verse 2]Break down, only alone I will cry out loudYou'll never see what's hiding outHiding out deep down (Yeah-yeah)I know, I've heard that to let your feelings showIt's the only way to make friendships growBut I'm too afraid now, yeah"
214,spotify:track:0Ni3UTucdl8y2j3EG4w5PB,omg,Gloria Kim,False,0.729,0.84,9,-4.953,0.0324,0.0274,0.000771,0.0721,0.796,117.982,45,"I told myself I wouldn’t come by yours tonightI’m bad at this bad at you always all the timeI’m in your shirt dancing sipping jack on iceOh what you doIn spiteYou’re sweet, sugarShining bright, glitterCandle lights, flickerYou and me in the mirrorOh my godThat look that you’re giving meOh my godYou know how to make me weakOh my godI don’t want to take it slowYou promised you’d take me home at half past nineBut here we are tangled up sharing words so niceAm I getting ahead to think that it’s a signI’m into youAlrightYou’re sweet, sugarShining bright, glitterCandle lights, flickerYou and me in the mirror"
215,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,The Weeknd,False,0.323,0.737,10,-4.008,0.0338,0.142,0.000162,0.163,0.155,113.26,87,"[Verse]What makes a grown man wanna cry?(Cry, cry, cry, cry)What makes him wanna take his life?(Yeah)His happiness is never real(Real, real, real, real)And mindless sex is how he feels, ooh, he heals[Chorus]When it's time, when it's time, when it's timeIt won't matter (It don't matter)It won't matter (Matter)When it's time, when it's time, when it's time (Time, it's time, babe)It won't matter (It won't matter, babe)It won't matter (Ya)It was like he was never there(It was like he was never there)It was like he was gone in thin air, ohWhen it's time, when it's time, when it's time, oh, babyIt won't matter (It won't matter, baby)It won't matter[Post-Chorus]When it's time, when it's time, when it's timeIt won't matterIt won't matterWhen it's time, when it's time, when it's timeIt won't matterIt won't matterIt was like he was never thereIt was like he was gone in thin airWhen it's time, when it's time, when it's timeIt won't matter, it won't matter"
218,spotify:track:13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,False,0.719,0.671,8,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,74,"[Verse 1]She sees them walking in a straight line, that's not really her styleAnd they all got the same heartbeat, but hers is falling behindNothing in this world could ever bring them downYeah, they're invincible, and she's just in the backgroundAnd she says[Chorus]I wish that I could be like the cool kids'Cause all the cool kids, they seem to fit inI wish that I could be like the cool kidsLike the cool kids[Verse 2]He sees them talking with a big smile, but they haven't got a clueYeah, they're living the good life, can't see what he is going throughThey're driving fast cars, but they don't know where they're goingIn the fast lane, living life without knowingAnd he says[Chorus]I wish that I could be like the cool kids'Cause all the cool kids, they seem to fit inI wish that I could be like the cool kidsLike the cool kidsI wish that I could be like the cool kids'Cause all the cool kids, they seem to get itI wish that I could be like the cool kidsLike the cool kids"
221,spotify:track:4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,True,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,82,"[Intro]Fuck you and your mom and your sister and your jobAnd your broke-ass car and that shit you call artFuck you and your friends that I'll never see againEverybody but your dog, you can all fuck off[Verse 1]I swear I meant to mean the best when it endedEven tried to bite my tongue when you start shitNow you're textin' all my friends asking questionsThey never even liked you in the first placeDated a girl that I hate for the attentionShe only made it two days, what a connectionIt's like you'd do anythin' for my affectionYou're goin' all about it in the worst ways[Pre-Chorus]I was into you, but I'm ovеr it nowAnd I was tryna be niceBut nothing's getting through, so lеt me spell it out[Chorus]A-B-C-D-E, F youAnd your mom and your sister and your jobAnd your broke-ass car and that shit you call artFuck you and your friends that I'll never see againEverybody but your dog, you can all fuck off"
222,spotify:track:20on25jryn53hWghthWWW3,Do It To It,ACRAZE,False,0.854,0.806,11,-8.262,0.0886,0.0209,0.0542,0.0703,0.637,124.927,81,"[Chorus]Bounce wit it, drop wit itLean wit it, rock wit it, snap wit itAll my ladies, pop yo backs wit itBounce wit it, drop wit itLean wit it, rock wit it, snap wit itAll my ladies, pop yo backs wit itBounce wit it, drop wit itLean wit it, rock wit it, snap wit itAll my ladies, pop yo backs wit itBounce wit it, drop wit itLean wit it, rock wit it, snap wit itAll my ladies, pop yo backs wit itBounce wit it, drop wit itLean wit it, rock wit it, snap wit itAll my fellas, tip yo hats wit it[Post-Chorus]All my ladies, pop yo backs wit it[Instrumental Break][Build]Snap wit itAll my ladies, pop yo backs wit it"
223,spotify:track:2m6Ko3CY1qXNNja8AlugNc,Angel Baby,Troye Sivan,False,0.559,0.559,11,-6.425,0.0358,0.0145,0.0,0.138,0.338,72.498,77,"[Verse 1]I need a lover to keep me sanePull me from hell bring me back againPlay me the classics, something romanticGive him my all when I don't even have itI always dreamed of a solemn faceSomeone who feels like a holidayBut now I'm in pieces, barely believingStarting to think that I've lost all feeling[Pre-Chorus]You came out the blue on a rainy night, no lieI tell you how I almost died, while you're bringing me back to life[Chorus]I just wanna live in this moment forever'Cause I'm afraid that living couldn't gеt any betterStarted giving up on thе word ""forever""Until you gave up heaven so we could be together[Post-Chorus]You're my angel, angel babyAngel, you're my angel babyBaby, you're my angel, angel baby[Verse 2]I'll fall in love with the little thingsCounting the tattoos on your skinTell me a secret and, baby, I'll keep itAnd maybe we can play house for the weekend"
