,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
80,spotify:track:5JYPXqMwYc0zTODQdjMEZN,Deli,Ice Spice,True,0.789,0.763,1,-6.169,0.199,0.123,2.22e-05,0.132,0.272,140.107,85,"[Intro]Grrah (Grrah, grrah, grrah)Grrah (Grrah)Grrah, she a baddie, she showin' her panty (Stop playin' with 'em, RIOT)[Chorus]She a baddie, she showin' her panty (She showin' her panty)She shake it like jelly (She shake it like jelly, damn, damn)Hundred bands in Chanely (Hundred bands in Chanely)But I'm still shakin' ass in a deli (But I'm still shakin' ass, grrah, grrah)With my bitch gettin' deady (With my bitch gettin' deady)He like him a wetty (He like him a wetty)He want the WAP, but I just want the fetty (Grrah, grrah)And I'm baggin' his partner, I'm petty (Grrah, grrah)[Verse 1]Call me that bee while hе eatin' my honey (Eatin' my honey, damn)You know niggas lovе bitches with money (Bitches with money)I get a lot (I get a lot)Takin' her spot (Grrah)If you ain't cookin', then get off the potMy name Ice, but I always stay hotPassenger princess, he pass me his knock (Grrah)Baddest lil' bitch from my blockMe and baddies be gettin' alongSo they always be singin' my songSteppin' outside, I'ma put that shit on (Like, like)Three hundred and then I perform (Damn)You know I'ma get to the bagAll the hatin' bitches to the back (To the back)Too much to lose, so I cannot react (Damn)Damn, bitches be goin' out sad (Grrah)"
81,spotify:track:73NzYbpaYvQ7JfpjztFESL,TRUCK BED,HARDY,True,0.662,0.77,0,-4.887,0.0367,0.0875,0.0,0.35,0.769,132.057,71,"[Chorus]I woke up on the wrong side of the truck bed this morningWith a bone-dry bottle of Jack I was pouringDamn, she got some nerve way she kicked me to the curbGuess you can say I got what I deserve'Cause I woke up on the wrong side of the truck bed this morning(Yeah)[Verse 1]She said, ""Don't come home if you go to the bar""I said, ""Okay, baby"" then got drunk out in the yard2 AM I knock knock knocked up on the doorBut she never unlock-locked it, guess I don't live there no more[Pre-Chorus 1]Yeah, she meant business this timeI can't believe my bloodshot eyes[Chorus]I woke up on the wrong side of the truck bed this morningWith a bone-dry bottle of Jack I was pouringDamn, she got some nerve way she kicked me to the curbGuess you can say I got what I deserve'Cause I woke up on the wrong side of the truck bed this morning(Yeah)"
82,spotify:track:6W9l02gRsXVxzIuQC1oc1X,pretty isn’t pretty,Olivia Rodrigo,True,0.554,0.854,2,-4.338,0.0561,0.00394,1.78e-06,0.0798,0.594,123.926,86,
83,spotify:track:1UMm1Qs3u59Wvk53zBUE8r,SABOR FRESA,Fuerza Regida,True,0.785,0.863,7,-4.599,0.0893,0.0883,0.0,0.0929,0.962,130.132,91,"[Letra de ""Sabor Fresa""][Verso 1]Mesero, traiga champagneQue quiero complacer las babies de atrásYa me vieron al bailarCon el paso que cargo logré apantallarLa morra es de calidadCon una cinturita, les gusta perrearLa niña me besa y besaFresa, sabor fresa, quiere bellaquear[Coro]¿Cómo la ve, mi camaradaSi nos vamos pa' la albercada?Que se quiten la ropa caraAfírmale, carnal, logramos coronarMe gusta andar con la plebadaPuras fresitas operadasQue se quiten la ropa caraAquí no le bajamos, siempre beliqueando[Interludio]Otro pedoComo siempre, viejoFuerza Regida"
84,spotify:track:1olWQ1LOUYs4VBwx5N8Lz9,In Your Love,Tyler Childers,False,0.534,0.409,7,-9.559,0.0378,0.844,0.000656,0.115,0.243,127.357,79,"[Verse 1]I will wait for you'Til the sun turns into ashesAnd bows down to the moonI will wait for youIt's a long hard warAh, but I can grin and bear it'Cause I know what the hell I'm fightin' forAnd I will wait for you[Chorus]We were never made to run foreverWe were just meant to go long enoughTo find what we were chasin' afterI believe I found it hereIn your love[Verse 2]I will stand my groundI'm a bad man looking for takersYou're the finest thing aroundSo I will stand my ground'Cause it's cold out thereAnd you know some men search for agesFor the love that I have foundSo I will stand my ground"
85,spotify:track:4EKH0ajMHXTkq4ztWuztVH,Bury Me in Georgia,Kane Brown,False,0.376,0.835,2,-5.824,0.0655,0.0118,3.71e-06,0.471,0.511,160.069,68,"[Intro]Bury me in GeorgiaMm-hmmMm-hmm[Verse 1]Ten miles out of ChattanoogaSouth of that state lineThere's a no-name road off Highway 2Just past the welcome signIt's where I was born, it's where I was raisedAin't sayin' I'm ready yetBut that's the place I wanna be after my last breath[Chorus]Bury me in GeorgiaLet me rest in peaceUnderneath the pines, yeah, yeah, yeahWhere my roots run deep (Where my roots run deep)Whеn it's my day, put me in that clayAnd remembеr what I told youWhen I die, bury me in GeorgiaMm-hmm[Verse 2]Yeah, I don't care what color my suit isOr what shoes y'all put on my feetI don't care how many show up, yeahOr who reads my eulogyJust take me out to that graveyardSing a send me home songPut ""Go Dawgs"" on my headstone (Headstone)And pile that red dirt on"
86,spotify:track:4hGmQboiou09EwhcTWa0H6,Another One Of Me (feat. 21 Savage),Diddy,True,0.67,0.562,5,-7.653,0.233,0.252,0.0,0.242,0.18,97.919,75,
87,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,False,0.628,0.523,11,-8.307,0.0946,0.701,0.00274,0.219,0.416,169.982,96,"[Intro]Uh-huh, uh-huh, uhUh-huh, uh-huh, uhUh-huh, uh-huh, uhUh-huh, uh-huh[Verse 1]It always ends the sameWhen it was me and youBut every time I meet somebody newIt's like déjà vu (Déjà vu)I swear they sound the sameIt's like they know my skinEvery word they say sounds just like himAnd it goes like this[Chorus]We'll get in your car and you'll lean to kiss meWe'll talk for hours and lie on the backseatUh-huh, uh-huh, uhUh-huh, uh-huhAnd then one random night when everything changesYou won't reply and we'll go back to strangersUh-huh, uh-huh, uhUh-huh, uh-huh, uh"
88,spotify:track:7qLr3HMApUbyDkUvgIvHnB,Oh U Went (feat. Drake),Young Thug,True,0.808,0.789,7,-5.88,0.236,0.0517,0.0,0.0819,0.465,136.01,81,
89,spotify:track:3wlIAXSDtlD9iU8ysld06Z,BIPOLAR,Peso Pluma,True,0.776,0.701,9,-5.223,0.0254,0.513,0.0,0.0902,0.603,112.032,86,
90,spotify:track:1kwPxt35W7cG3rryxR48PO,Johnny Dang (with Paul Wall & DRODi),That Mexican OT,True,0.971,0.671,10,-5.26,0.154,0.416,0.0,0.128,0.754,119.965,79,
91,spotify:track:6qa3HTYHUYyK0qYj32JF4C,EL AMOR DE SU VIDA,Grupo Frontera,False,0.616,0.834,9,-3.069,0.0664,0.06,0.0,0.338,0.746,151.701,77,"[Letra de ""EL AMOR DE SU VIDA""][Verso: Payo Solís & Eduin Caz]Si estoy tomandoEs porque estoy echando alcohol a las heridas que por dentro estoy curandoSi me ven abrazado de una botellaO de pronto que estoy hablando con ellaPuede ser que estoy pidiéndole consejos y eso es lo que estoy tomandoNo estoy llorandoEs que se están descongelando sentimientos, no son lágrimas de llantoSi de pronto alguien de aquí tuvo un mal díaDejen que yo lеs cuente la historia míaQue sеguramente después que le cuente ya no se va a estar quejando[Coro: Payo Solís & Eduin Caz]Hoy vi al amor de mi vidaTan feliz como nunca, besando al amor de su vida, yeahLo miraba de la misma forma que antes me veíaYa entendí que esta guerra la tengo perdidaPorque el amor de mi vidaMe dijeron por ahí que con otro está haciendo su vida, yeahSi les digo que quiero que sea feliz, mentiríaConclusión, a ella le tengo amor y a ese le tengo envidia[Interludio: Julián Peña Jr. & Eduin Caz]Y eso es Grupo FronteraY puro Grupo Firme¡Uh!"
92,spotify:track:6fDRECyrduLIU9HwbpsRR2,Rap Beef,Rod Wave,True,0.659,0.667,10,-6.395,0.241,0.079,0.0,0.0987,0.546,158.965,69,"[Intro](BSQUARED Beats)Oh, oh(Will-A-Fool)[Verse]Had a dream about my brother, we was courtside againYou comin' home this year, no matter what I gotta spendGave his lawyer three-fifty, his co-defendant tenThey want niggas in a cell, they don't want you to winThey post when I go to jail, not when I give back to the kidsSo much came with this life, but it is what it isYou know I finally got it right, was runnin' the wrong wayTryna live my life, we came a long wayMade it out that struggle, so every day, I hustleTryna build a dynasty, add pieces to my puzzleI'm from where the lions be, made it out that jungleI ain't beefin' with no rappers, my niggaThat shit backwards, my niggaAnd I heard his mixtape, kinda sounded like ""Robbery""Why he robbin' me? Shit, I guess that how it gotta beFeel like I hit a lottery with all this cash 'roundWonder why niggas wait to get millions to crash outI be ready to kill the world, they play with my nameBut these niggas gon' hate 'cause they broke and they lameI'd rather put my foot on they neck and these racks in they faceRun 'em down, stand over him and kill the gameTell 'em free Young Thug, that indictment bitch a beastAnd tell 'em free Pooh Shiesty, can't get tricked off the streetsOn FaceTime with YB, say, I told him I saluteStay out the way and stay true what I would do if I was you"
93,spotify:track:42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,True,0.569,0.882,3,-2.777,0.06,0.0316,0.0,0.142,0.201,148.038,91,
94,spotify:track:2nyND86jr7LrsBohsXOTdJ,Girl In Mine,Parmalee,False,0.459,0.682,8,-4.235,0.0464,0.167,0.0,0.11,0.887,201.831,33,"[Chorus]In my T-shirt, in my rideRunnin' circles in my mindCouple billion in the worldBaby, you're the only girl in mine[Verse 1]You took the single out of my lifeNow I can't wait to see you tonightIn my CJ seat, messin' with my rear viewNo, I don't feel like me, girl, if I ain't got you[Chorus]In my T-shirt, in my rideRunnin' circles in my mindCouple billion in the worldBaby, you're the only girlIn that picture in my pocketOn my cell phone when I lock itIt's all you, no lieBaby, you're the only girl in mine[Post-Chorus](You're the only girl in)[Verse 2]Nah, there ain't nothin' I want to myselfIf it's up to me, there'd never be nobody elseIn that blue beach chair by my side in the sunDon't even wanna be there, girl, if you ain't the one"
95,spotify:track:7fesNTgTEMEH0ye8MOgEDY,teenage dream,Olivia Rodrigo,False,0.422,0.229,0,-10.208,0.0362,0.816,0.0,0.109,0.104,135.82,85,"[Verse 1]When am I gonna stop being wise beyond my years and just start being wise?When am I gonna stop being a pretty young thing to guys?When am I gonna stop being great for my age and just start being good?When will it stop being cool to be quietly misunderstood?[Chorus]I'll blow out the candles, happy birthday to meGot your whole life ahead of you, you're only nineteenBut I fear that they already got all the best parts of meAnd I'm sorry that I couldn't always be your teenage dream[Verse 2]And when does wide-eyed affection and all good intentions start to not be enough?When will everyone have every reason to call all my bluffs?And when are all my excuses of learning my lessons gonna start to feel sad?Will I spend all the rest of my years wishing I could go back?[Chorus]I'll blow out the candles, happy birthday to meGot your whole life ahead of you, you're only nineteenBut I fear that they already got all the best parts of meAnd I'm sorry that I couldn't always be your teenage dream[Bridge]They all say that it gets betterIt gets better the more you growYeah, they all say that it gets betterIt gets better, but what if I don't?Oh, they all say that it gets betterIt gets better the more you growYeah, they all say that it gets betterIt gets better, but what if I don't?Oh, they all say that it gets betterIt gets better the more you growYeah, they all say that it gets betterIt gets better, but what if I don't?Oh, they all say that it gets betterIt gets better the more you growYeah, they all say that it gets betterIt gets better, but what if I don't?"
96,spotify:track:5vZoQQ1hH5L2s4Y8G86ksg,Angels (Don’t Always Have Wings),Thomas Rhett,False,0.527,0.598,1,-4.257,0.0283,0.063,0.000153,0.0913,0.23,66.041,72,
97,spotify:track:7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,Bad Bunny,True,0.652,0.8,9,-4.019,0.0614,0.143,0.629,0.112,0.234,143.978,93,"[Letra de ""WHERE SHE GOES""][Coro]Baby, dime la verdadSi te olvidaste de míYo sé que fue una noche na' má'Que no se vuelve a repetirTal ve' en ti quise encontrarLo que en otra perdíTu orgullo no me quiere hablarEntonce' vamo' a competir, a ver, ey[Verso 1]No me gusta perder (Ey), dime qué vamo' a hacerMe paso mirando el cel (Ah), wow, no puede ser (No, no)Aunque me tarde un poco, juro que vo'a responderQuisiera volverte a verQuisiera volverte a ver encima de mí brincando, uh, uh, uhLo rica que te ves chingando, uh, uh, uh (Ey, ey)No sé qué estamo' esperando (Dime)El orgullo nos está ganando, ey[Coro]Baby, dime la verdadSi te olvidaste de míYo sé que fue una noche na' má'Que no se vuelve a repetirTal ve' en ti quise encontrar, eyLo que en otra perdíTu orgullo no me quiere hablarEntonce' vamo' a competir, a ver, ey"
98,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Paul Russell,False,0.85,0.699,0,-3.292,0.0776,0.152,0.0,0.32,0.915,114.481,82,"[Intro]Look, let me tell you (Girl)[Chorus]You my lil' boo thangSo I don't give a hoot what your dude say, girl, I knowYou a lil' too tameI'll be shootin' that shot like 2K, girl, I knowTell 'em I'm, tell 'em I'm nextTell 'em you found a lil' somethin' too fresh, I knowTell 'em I'm, tell 'em I'm nextTell 'em you found a lil' somethin' too fresh, I know[Verse]Put a lil' gold in the teethAnd the fit good, so I took the doors off the Jeep, okayI see a brother holdin' your seat, no beefBut I'm tryna get to know you at leastDon't take my talkin' to you wrongI can keep it chill like a sauvignon blancI'ma keep it real when your man long goneIf you're lookin' for a friend, then you got thе wrong song[Pre-Chorus]Baby girl, what's good, what's with ya?If you booked tonight, that's fictionI'm outside, no picturesYou want mе, go figureTo the back, to the frontYou a ten, baby girl, but I'm the one (Hey)To the back, to the frontYou a ten, baby girl, but I'm the one (One)"
99,spotify:track:6c6WmIHcHlhccEwSFBhzNa,Put It On Da Floor Again (feat. Cardi B),Latto,True,0.849,0.614,1,-7.323,0.317,0.0282,0.0,0.0603,0.472,111.363,76,
