,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
109,spotify:track:3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Lil Tjay,True,0.907,0.393,4,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949,80,"[Chorus: Lil Tjay & Kid Kaleb, Lil Tjay]Steady callin' my phoneI done told you before that it's over, leave me 'loneKnow it's hurtin' you to see me goneDark clouds, you gon' see me stormI won't go backBut trust me, you're gon' hold thatHold that (Mmm, mmm)[Post-Chorus: Kid Kaleb]Get you off my mind nowI can't get you off my mind nowI can't get you off my mind nowI can't get you off my mind now (Mmm, mmm) (yeah)I can't get you off my mind now (yeah)I can't get you off my mind now (yeah)I can't get you off my mind now (yeah)I can't get you off my mind now (Mmm, mmm) (Yeah-eah)[Verse 1: Lil Tjay]I ain't tryna play these games no moreI don't wanna be textin' your name no moreI ain't tryna feel this pain no moreAnd I'm sorry, but my feelings ain't the same no more (No)Used to bе my homie, you ain't gang no more (No)I am not a nigga you could claim no more (No)Traumatizеd, hoping it don't rain no moreYou done put me through some things that done changed my auraNow all around the world, I explore, no DoraNew bitch, I might drip her in DiorAss fat, shawty straight heat, no FloridaBad and she do it for herself, I applaud herNo needs, yeah, I'm talkin' my booSo please, leave me alone I'm throughAnd it's all 'cause what you startedI been told you you gon' lose (Mmm)"
110,spotify:track:7FGIEAVXfegxngH9Jg6VwA,What A Shame,Leyla Blue,True,0.699,0.463,0,-7.828,0.475,0.315,0.0,0.0803,0.565,143.99,67,"[Verse 1]I don't understand how you got your handsAll up on that new mistakeWait, which one was she again?Could be dating all her friendsYou know that they all look the sameAnd talk like ""Take my picture, wait redo""""Might delete it, I felt kinda cute""Guess I'll never understand the thinking of a manThe only thing that's left to say[Chorus]What a shame, baby, what a shameCoulda been with me instead of what's-her-fucking-name?What a shame, baby, what a shameHad a winning hand but you threw away the gameGave you a million chances, don't get no moreCan't wait forever, I'm getting boredWhat a shame, baby, what a shameWhat a shame[Verse 2]You pay for all her fun, T-Pain on your tongueBut I can buy my own damn drinkDon't need smoke in summer lungs or liquor in my bloodTo tell you what the fuck I thinkGuy's like ""What's your problem? What? Why you mad?""""You should smile, you look better like that""Guess I'll never understand why guys want something blandOver someone who's got everything"
111,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,False,0.628,0.639,8,-5.46,0.0435,0.00162,0.0,0.354,0.493,108.045,80,"[Intro]Maniac[Verse 1]You were with your friends, partyin'When the alcohol kicked inSaid you wanted me deadSo you show up at my home, all aloneWith a shovel and a roseDo you think I'm a joke? 'Cause[Pre-Chorus]People like you always want back what they can't haveBut I'm past that and you know thatSo you should turn back to your rat pack, tell 'em I'm trash[Chorus]Tell all of your friends that I'm crazy and drive you madThat I'm such a stalker, a watcher, a psychopathAnd tell them you hate me and dated me just for laughsSo why do you call me and tell me you want me back?You maniac[Post-Chorus](Maniac, some may say) You maniac(Maniac, some may say) You maniac(Maniac, some may say) You maniac(Maniac, some may say)"
113,spotify:track:1nahzW3kfMuwReTka28tH5,Hold On,Justin Bieber,False,0.658,0.634,1,-6.068,0.0431,0.0104,0.0,0.12,0.302,140.002,74,"[Verse 1]You know you can call me if you need someoneI'll pick up the pieces if you come undone[Pre-Chorus]Painting stars up on your ceiling'Cause you wish that you could find some feeling, yeah, youYou know you can call me if you need someone[Chorus]I need you to hold onHeaven is a place not too far awayWe all know I should be the oneTo say we all make mistakes (We all make mistakes)Take my hand and hold onTell me everything that you need to say'Cause I know how it feels to be someone (Someone)Feels to be someone who loses their way[Verse 2]You're looking for answers in a place unknownYou need the connection but you can't get close (Can't get close)[Pre-Chorus]Painting stars up on your ceiling'Cause you wish that you could find some feeling, yeah, youYou know you can call me if you need someone"
114,spotify:track:2BWWsCwuHAZFE1scLyP6Qe,Somebody To You,The Vamps,False,0.559,0.849,3,-4.676,0.0454,0.0854,0.0,0.328,0.759,86.978,66,"[Intro: The Vamps]Yeah, you!Yeah, you![Verse 1: Brad Simpson, The Vamps]I used to wanna beLiving like there's only meBut now I spend my timeThinking 'bout a way to get you off my mind (Yeah, you!)I used to be so toughNever really gave enoughAnd then you caught my eyeGiving me the feeling of a lightning strike (Yeah, you!)[Pre-Chorus: Brad Simpson]Look at me now, I'm fallingI can't even talk, still stutteringThis ground I'm on, it keeps shakingOh-oh-oh, now![Chorus: The Vamps]All I wanna be, yeah all I ever wanna be, yeah, yeahIs somebody to youAll I wanna be, yeah all I ever wanna be, yeah, yeahIs somebody to youEverybody's trying to be a billionaireBut every time I look at you I just don't care'Cause all I wanna be, yeah all I ever wanna be, yeah, yeahIs somebody to you (Yeah, you! Hahaha)"
116,spotify:track:2A3ShNautqXezP1lFDePwa,Give Love,AKMU,False,0.793,0.706,5,-4.536,0.0695,0.332,0.0,0.0752,0.839,95.992,67,"[악뮤 ""Give Love"" 가사][Intro: Chanhyuk, All]Why, baby? 뭐가 문제야, baby?워-어, 어-어-어워-어, 어-어, 어-어-어워-어, 어-어, 워-어, 어-어-어 (Hey, one)워-어, 어-어-어 (Anyone please)워-어, 어-어, 어-어-어 (제발 사랑 좀 줘요)워-어, 어-어, 워-어, 어-어-어 (Give love)[Verse 1: Suhyun, Chanhyuk]니가 날 싫어해하는 걸 알아나는 서운해 그런 날 왜너는 못 이해해You don't understand, 난 너를 좋아한다고내가 뭘 잘못했는데내게 왜 그러는데그럴수록 난 되게 섭섭해, oh, I'm so sad그러니까 슬슬, let me come into your[Verse 2: Suhyun, Chanhyuk, All]마음 (Hey) 중요한 건 마음 (Ah)결코 네 얼굴만 보고 좋아하는 거 (아니, 아니야)날 미워하는 너의 날이 선 말투까지도사랑하게 된 거 이게 내 (맘이야)너에 대한 건 사소한 것도기억해 난 마니아아무리 나삐 굴어도넌 내게 이 순간 만화야순정만화야 주인공은 맨날 맨날이렇게 밤마다 기도해"
118,spotify:track:4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,False,0.742,0.713,1,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,85,"[Verse 1]I miss the taste of a sweeter lifeI miss the conversationI'm searching for a song tonightI'm changing all of the stationsI like to think that we had it allWe drew a map to a better placeBut on that road, I took a fallOh, baby, why did you run away?[Pre-Chorus]I was there for you in your darkest timesI was there for you in your darkest night[Chorus]But I wonder, where were you?When I was at my worst, down on my kneesAnd you said you had my backSo I wonder, where were you?When all the roads you took came back to me[Post-Chorus]So I'm following the map that leads to youThe map that leads to youAin't nothing I can doThe map that leads to youFollowing, following, following to youThe map that leads to youAin't nothing I can doThe map that leads to youFollowing, following, following"
119,spotify:track:59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,Taylor Swift,False,0.554,0.666,8,-7.414,0.0747,0.0702,0.00593,0.106,0.472,140.056,75,"[Verse 1]He said, ""Let's get out of this townDrive out of the city, away from the crowds""I thought, ""Heaven can't help me now""Nothing lasts foreverBut this is gonna take me down[Pre-Chorus]He's so tall and handsome as hellHe's so bad, but he does it so wellI can see the end as it beginsMy one condition is[Chorus]Say you'll remember meStandin' in a nice dressStarin' at the sunset, babeRed lips and rosy cheeksSay you'll see me againEven if it's just in yourWildest dreams, ah, haWildest dreams, ah, ha[Verse 2]I said, ""No one has to know what we do""His hands are in my hair, his clothes are in my roomAnd his voice is a familiar soundNothin' lasts foreverBut this is gettin' good now"
123,spotify:track:3NxuezMdSLgt4OwHzBoUhL,Way Back Home,SHAUN,False,0.745,0.739,10,-4.591,0.0327,0.405,0.000183,0.127,0.556,99.913,71,[Chorus]멈춘 시간 속 잠든 너를 찾아가아무리 막아도 결국 너의 곁인 걸길고 긴 여행을 끝내 이젠 돌아가너라는 집으로 지금 다시 way back home[Verse 1]아무리 힘껏 닫아도 다시 열린 서랍 같아하늘로 높이 날린 넌 자꾸 내게 되돌아와힘들게 삼킨 이별도 다 그대로인 걸수없이 떠난 길 위에서 난 너를 발견하고비우려 했던 맘은 또 이렇게 너로 차올라발걸음의 끝에 늘 네가 부딪혀그만 그만[Chorus]멈춘 시간 속 잠든 너를 찾아가아무리 막아도 결국 너의 곁인 걸길고 긴 여행을 끝내 이젠 돌아가너라는 집으로 지금 다시 way back home[Verse 2]조용히 잠든 방을 열어 기억을 꺼내 들어부서진 시간 위에서 선명히 너는 떠올라길 잃은 마음속에 널 가둔 채 살아그만 그만
124,spotify:track:2TeLIzFBe3hxkPR5FIQZut,Like I Can,Sam Smith,False,0.656,0.627,7,-6.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933,80,"[Verse 1]He could be a sinner or a gentlemanHe could be a preacher when your soul is damnedHe could be a lawyer on a witness standBut he'll never love you like I can, canHe could be a stranger you gave a second glanceHe could be a trophy of a one night standHe could have your humour, but I don't understand'Cause he'll never love you like I can, can, can[Chorus]Why are you looking down all the wrong roads?When mine is the heart and the salt of the soulThere may be lovers who hold out their handsBut they’ll never love you like I can, can, canThey'll never love you like I can, can[Verse 3]A chance encounter of circumstanceBaby, he's a mantra, keeps your mind entrancedHe could be the silence in this mayhem, but then againHe’ll never love you like I can, can, can[Chorus]Why are you looking down all the wrong roads?When mine is the heart and the salt of the soulThere may be lovers who hold out their handsBut they’ll never love you like I can, can, canThey'll never love you like I can, can, canThey'll never love you like I can, can, can"
125,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,Ne-Yo,False,0.673,0.683,1,-5.693,0.115,0.522,0.0,0.235,0.713,171.86,79,"[Intro]You, yeah, you, youYou, yeah, you, youYou, yeah, you, you, you[Verse 1]Ooh, it's something aboutJust something about the way she moveI can't figure it outIt's something about herSaid, ooh, it's something aboutKind of woman that want you, but don't need youHey, I can't figure it outIt's something about her[Pre-Chorus]'Cause she walk like a boss, talk like a bossManicured nails to set the pedicure offShe's fly effortlesslyAnd she move like a boss, do what a boss doShe got me thinking about getting involvedThat's the kinda girl I need, oh[Chorus]She got her own thingThat's why I love herMiss independentWon't you come and spend a little time?She got her own thingThat's why I love herMiss independentOoh, the way you shineMiss independent"
126,spotify:track:7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,False,0.72,0.706,1,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,83,"[Intro]Oh, she's sweet but a psychoA little bit psychoAt night, she's screamin', ""I'm-ma-ma-ma out my mind""Oh, she's hot but a psychoSo left, but she's right thoughAt night, she's screamin', ""I'm-ma-ma-ma out my mind""[Verse 1]She'll make you curse, but she a blessin'She'll rip your shirt within a secondYou'll be comin' back, back for secondsWith your plate, you just can't help it[Pre-Chorus]No, noYou'll play alo-o-ong, let her lead you o-o-onYou'll be sayin', ""No, no""Then sayin', ""Yes, yes, yes,"" 'cause she messin' with your head[Chorus]Oh, she's sweet but a psychoA little bit psychoAt night, she's screamin', ""I'm-ma-ma-ma out my mind""Oh, she's hot but a psychoSo left, but she's right thoughAt night, she's screamin', ""I'm-ma-ma-ma out my mind""Grab-a-cop-gun kinda crazyShe's poison but tastyYeah, people say, ""Run, don't walk away""'Cause she's sweet but a psychoA little bit psychoAt night, she's screamin', ""I'm-ma-ma-ma out my mind"""
127,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,True,0.787,0.673,11,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,79,"[Chorus]Day to night to morning, keep with me in the momentI'd let you had I known it, why don't you say so?Didn't even notice, no punches left to roll withYou got to keep me focused; you want it? Say soDay to night to morning, keep with me in the momentI'd let you had I known it, why don't you say so?Didn't even notice, no punches left to roll withYou got to keep me focused; you want it? Say so[Verse 1]It's been a long time since you fell in loveYou ain't coming out your shell, you ain't really been yourselfTell me, what must I do? (Do tell, my love)'Cause luckily, I'm good at readingI wouldn't bug him, but he won't stop cheesin'And we can dance all day around itIf you frontin', I'll be bouncingIf you want it, scream it, shout it, babeBefore I leave you dry[Chorus]Day to night to morning, keep with me in the momentI'd let you had I known it, why don't you say so?Didn't even notice, no punches left to roll withYou got to keep me focused; you want it? Say soDay to night to morning, keep with me in the momentI'd let you had I known it, why don't you say so?Didn't even notice, no punches left to roll withYou got to keep me focused; you want it? Say so (Yeah)"
129,spotify:track:18ddJHQ7CUzNBiy55L0Xjj,WFM,RealestK,False,0.437,0.184,1,-17.667,0.0313,0.72,0.00253,0.113,0.247,80.088,49,"[Intro: Bruno Mars]Talking to the moonTryna get to youTalking to the moonTryna get to you[Verse 1: Realestk]Temptations, it's knocking on your doorAnd you're waitingOn me, baby (On me, woah, oh)Won't you hold me close?Baby, I'll go wherever you goEven if it means that I'm on the road tonight[Verse 2: Realestk]And I don't need all your companyBaby, you can't get enough of meI wait for you to wait for me tonightBaby, take my handI promise we'll be fine'Cause baby, I am yoursAnd baby, you are mine[Pre-Chorus: Realestk]But baby, trust me againAnd baby, we'll be fineAnd now she's walkingAnd I don't understand, babyWhy can't you—"
130,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,False,0.711,0.7,1,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,79,"[Chorus]I hear your heart beat to the beat of the drumsOh, what a shame that you came here with someoneSo while you're here in my armsLet's make the most of the nightLike we're gonna die young(Oh, oh, oh, oh, oh-oh)We're gonna die young(Oh, oh, oh, oh, oh-oh)We're gonna die young(Oh, oh, oh, oh, oh-oh)Let's make the most of the nightLike we're gonna die young[Drop]Let's make the most of the nightLike we're gonna die young[Verse 1]Young hearts, out our mindsRunnin' 'til we outta timeWild childs, lookin' goodLivin' hard just like we shouldDon't care who's watchin' when we tearin' it upYou knowThat magic that we got, nobody can touchFo' sho'"
131,spotify:track:3jsYQw78lrxJA2ysnmOIf9,Some,BOL4,False,0.659,0.799,1,-2.849,0.0629,0.417,0.0,0.0562,0.782,103.991,73,"[볼빨간사춘기 ""썸 탈꺼야"" 가사][Verse 1]표현이 서툰 것도 잘못인가요나 차가운 도시에 따뜻한 여잔데그냥 좋아한단 말도 안 되는가요솔직하게 난 말하고 싶어요[Pre-Chorus]사라져 아니 사라지지 마네 맘을 보여줘 아니 보여주지 마하루 종일 머릿속에 네 미소만우리 그냥 한번 만나볼래요[Chorus]나 오늘부터 너랑 썸을 한번 타볼 거야나 매일매일 네게 전화도 할 거야밀가루 못 먹는 나를 달래서라도너랑 맛있는 걸 먹으러 다닐 거야[Post-Chorus]넘넘 스윗한 넌 정말 달콤한 걸넘넘 스윗한 넌[Verse 2]그냥 좋아한단 말도 안 되는가요솔직하게 난 말하고 싶어요"
132,spotify:track:0qgZvYWLIqDn0tXimF8gPa,dirty laundry,blackbear,True,0.766,0.64,0,-8.899,0.0345,0.051,0.0,0.237,0.67,100.044,62,"[Chorus]My girl don't want me 'cause of my dirty laundryAnd I think that she knows, I'm out of controlWith all of this money, they all want something from meIt's starting to show, I'm out of control[Verse 1]Man, I can't see shit in the spotlightShe found receipts from the last nightIn the back of my jeans, keep it real, right?I just wanna fuckin' feel rightWork long all day 'til the nighttimeShe wants to know what's the deal likeI think that she knows, can't keep sealed tightI'm doin' all these things that you won't likeGirls with cocaine on they backsides, I knowMy girl don't want me 'cause of my dirty laundry, let's go[Chorus]My girl don't want me 'cause of my dirty laundryAnd I think that she knows, I'm out of controlWith all of this money, they all want something from meIt's starting to show, I'm out of control[Bridge]Oh yeah (Oh yeah)Oh yeah, oh yeahMy girl don't want me 'cause of my dirty laundry, I knowOh yeah, oh yeahOh yeah, oh yeahMy girl don't want me, nahOh, I wanna tell you everything I'm hidingI can't lie no moreOh, I wanna tell you everything I'm hidingI can't lie no moreOh yeah, yeah(I can't hide it no more) OhI can't hide it no more"
133,spotify:track:3BJm2KbylyJuzZjRUFXLBJ,Classic,MKTO,False,0.72,0.79,1,-4.686,0.125,0.0383,0.0,0.156,0.755,102.068,63,"[Intro]Hey! Where's the drums?Woo, oh, oh, ohLet's go![Verse 1: Tony Oller]Ooh, girl, you're shining like a 5th Avenue diamondAnd they don't make you like they used toYou're never going out of styleOoh, pretty baby, this world might have gone crazyThe way you saved me, who could blame me?When I just wanna make you smile?[Pre-Chorus: Tony Oller]I wanna thrill you like MichaelI wanna kiss you like PrinceLet's get it on like Marvin Gaye, like HathawayWrite a song for you like this[Chorus: Tony Oller, Malcolm Kelly]You're over my head, I'm out of my mindThinking I was born in the wrong timeOne of a kind, living in a world gone plasticBaby, you're so classic (Yeah, yeah, so classic)Baby, you're so classic (Yeah, baby you)Baby, you're so classic"
135,spotify:track:1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,False,0.602,0.923,5,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01,82,"[Verse 1]Can't count the years on one handThat we've been togetherI need the other one to hold youMake you feel, make you feel betterIt's not a walk in the parkTo love each otherBut when our fingers interlockCan't deny, can't deny you're worth it[Pre-Chorus]'Cause after all this time, I'm still into you[Chorus]I should be over all the butterfliesBut I'm into you (I'm into you)And baby even on our worst nightsI'm into you (I'm into you)Let 'em wonder how we got this far'Cause I don't really need to wonder at allYeah, after all this time, I'm still into you[Verse 2]Recount the night that I first met your motherAnd on the drive back to my houseI told you that, I told you that I loved yaYou felt the weight of the worldFall off your shoulderAnd to your favorite songWe sang along to the start of forever[Pre-Chorus]And after all this time, I'm still into you[Chorus]I should be over all the butterfliesBut I'm into you (I'm into you)And baby, even on our worst nightsI'm into you (I'm into you)Let 'em wonder how we got this far'Cause I don't really need to wonder at allYeah, after all this time, I'm still into you[Bridge]Well, some things just, some things just make senseAnd one of those is you and I (Hey)Some things just, some things just make senseAnd even after all this time (Hey)I'm into youBaby, not a day goes byThat I'm not into you[Chorus]I should be over all the butterfliesBut I'm into you (I'm into you)And baby, even on our worst nightsI'm into you (I'm into you)Let 'em wonder how we got this far'Cause I don't really need to wonder at allYeah, after all this time, I'm still into you"
137,spotify:track:3M214U0mwSm041GsQR3nrO,Toxic,BoyWithUke,False,0.609,0.619,11,-5.677,0.311,0.749,0.0,0.264,0.689,179.71,77,"[Verse 1]All my friends are toxic, all ambitionlessSo rude and always negativeI need new friends, but it's not that quick and easyOh, I'm drowning, let me breathe[Chorus]I'm better off all by myselfThough I'm feeling kinda empty without somebody elseOh, I hear you crying out for helpBut you never showed for me when I was ringing your cell phoneOh, you don't know how it feels to be aloneBaby, oh, I'll make you know, I'll make you know, oh[Bridge](Oh, I'm drowning, let me breathe)(I'm drowning, let me breathe)(Oh, I'm drowning, let me breathe)(I'm drowning, let me breathe)[Verse 2]But life is immaculate, backin' it up a bitCountin' my hours and knockin' on woodAvoidin' my opposites, chewin' on chocolateHad a bit limited time, but I shouldBe good for a minute, don't want to admit itI'm runnin' on seconds, I'm rigid, I'm screwedDon't know what to do, I'm thinkin' of youI'm drinkin' up bottles and bottles of booze"
139,spotify:track:3oE2HPoP7DCgxhrqjAosZY,TWINNEM,Coi Leray,True,0.885,0.353,2,-10.484,0.0912,0.0866,5.78e-05,0.173,0.316,134.079,52,"[Intro]Ooh, ooh, ooh-ooh (Mm-hmm, hm)Ooh, ooh, ooh-ooh (Mm-hmm, hm)Yeah[Chorus]That's my twinnem, go, best friendWe killin' 'em (Yeah)No new friendsGet rid of themWho these new niggas? Yeah, I ain't feelin' themYes, it's just me and my twinnem[Verse 1]That loyalty everythingI don't hang with broke bitches, they just be killin' my energyAin't bringin' nothin' to the table then you cannot sit with meThey don't bring nothin' to the table but they be lookin' for sympathyNiggas be havin' they hand out but never did shit for meKnow a couple niggas that donе switched up and turned right to my enеmyThat's why it's just me and myJust me and my twinnemThat's why it's just me and myJust me and my twinnem, yeah[Chorus]That's my twinnem, go, best friendWe killin' 'em (Yeah)No new friendsGet rid of themWho these new niggas? Yeah (Who?), I ain't feelin' themYes, it's just me and my twinnem"
140,spotify:track:7KLB6Jptw9wyQXkSLiO8qh,Might Be,DJ Luke Nasty,True,0.448,0.782,9,-6.766,0.458,0.378,0.0,0.114,0.694,74.037,50,"[Intro]Wait3, ayy(Run for cover)[Hook]I got a feeling that you might be (High)Do I turn you on?You can tell me if I'm wrongGirl, I think you might be (High)And she don't even smokeBut she swear I got that dope dickLove it when I fuck her and I'm (High)Ayy, high sex is the best sexWhenever she stressedShe just want to get (high)Well, get high, babyGet high, baby[Verse 1]Is you rolling? I might beYou the shit, you the sugar, honey, iced teaWhat I got to hint for?You know I'm a nymphoOn my Marshawn LynchYou know what I'm here for (Ayy)Riding through the city and get (High)Take you to the crib and have one hell of a nightIt's ironic cause we on cloud (High)Girl, make up your mindIs you mine or you mine?Ayy, Henny what I'm drinking, she got Remy in her cupShe break down the weed, I break down the dutchBody like J'lo after (High) she had enoughShe caught contact, now she tryna fuck"
141,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,False,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,90,"[Intro](Last night, all I think about is you)(Don't stop, baby, you can walk through)(Don't want, baby, think about you)(You know that I'm never gonna lose)Road shimmer wigglin' the visionHeat, heat waves, I'm swimmin' in a mirrorRoad shimmer wigglin' the visionHeat, heat waves, I'm swimmin' in a—[Chorus]Sometimes, all I think about is youLate nights in the middle of JuneHeat waves been fakin' me outCan't make you happier nowSometimes, all I think about is youLate nights in the middle of JuneHeat waves been fakin' me outCan't make you happier now[Verse 1]Usually, I put somethin' on TVSo we never think about you and meBut today, I see our reflections clearlyIn Hollywood, layin' on the screenYou just need a better life than thisYou need somethin' I can never giveFake water all across the roadIt's gone now, the night has come, but"
143,spotify:track:0TxOB9JSgYXjPVR6uWAyfM,Take You To Hell,Ava Max,False,0.501,0.682,0,-4.664,0.0684,0.135,0.0,0.145,0.503,173.926,62,"[Chorus]If you're gonna treat me rightI'll take you to Heaven every nightBut God forbid you leave me by myselfI'll take you to Hell, take you to Hell[Verse 1]Three golden rings he got on his handHe likes to go to the south of FranceI can't tell if this is romanceBaby, what's his plans?[Pre-Chorus]I don't wanna be a diva, so dramaticBut that's the price you're payin' if you want my magicNot the kind of lover you can just get back with, no, no[Chorus]If you're gonna treat me rightI'll take you to Heaven every nightBut God forbid you leave me by myselfI'll take you to Hell, take you to HellIf you plan on being mineBoy, I'll be your blessing, shining knightBut God forbid you leave me by myselfI'll take you to Hell, take you to Hell, take you to Hell"
147,spotify:track:6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,False,0.81,0.538,0,-5.784,0.0356,0.528,0.0,0.0951,0.828,109.97,77,"[Intro]Ooh-ooh-ooh, ooh-ooh-ooh, ohOoh-oh-oh-oh-oh, ooh-oh-oh-oh-oh, woahHmm[Verse 1]Want to, but I can't help it, I love the way it feelsIt's got me stuck between my fantasy and what is realI need it when I want it, I want it when I don'tTell myself I'll stop everyday, knowin' that I won't[Refrain]I got a problem and I don't know what to do about itEven if I did, I don't know if I would quit but I doubt itI'm taken by the thought of it (Ooh, ooh, ooh)[Pre-Chorus]And I know this much is trueBaby, you have become my addictionI'm so strung out on youI can barely move, but I like it[Chorus]And it's all because of you (All because of you)And it's all because of you (All because of you)And it's all because of you (All because of you)And it's all becauseNever get enoughShe's the sweetest drug (Ooh, ooh, ooh)"
150,spotify:track:03f7xZmt2wHCIDJBFPK8G4,Soap,Melanie Martinez,False,0.595,0.689,6,-6.107,0.148,0.254,5.44e-06,0.129,0.213,168.112,72,"[Intro]Guess I better wash my mouth out with soap[Verse 1]Think I just remembered somethin'I think I left the faucet runnin'Now my words are fillin' up the tubDarling, you're just soaking in itBut I know you'll get out the minuteYou notice all your fingers prunin' up[Pre-Chorus]I'm tired of being careful, tiptoeTrying to keep the water warmLet me under your skinUh-oh, there it goesI said too much, it overflowedWhy do I always spill?[Chorus]I feel it coming out my throatGuess I better wash my mouth out with soapGod, I wish I never spokeNow I gotta wash my mouth out with soapI feel it coming out my throatGuess I better wash my mouth out with soapGod, I wish I never spokeNow I gotta wash my mouth out with soap"
151,spotify:track:6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,False,0.791,0.754,0,-3.729,0.0569,0.00446,0.0,0.163,0.425,125.014,76,"[Intro: Snoop Dogg]Greetings, loved onesLet's take a journey[Verse 1: Katy Perry & Snoop Dogg]I know a placeWhere the grass is really greenerWarm, wet and wildThere must be somethin' in the waterSippin' gin and juiceLayin' underneath the palm trees (Yeah, undone)The boys break their necksTryna creep a little sneak peek (What? At us)[Pre-Chorus: Katy Perry]You could travel the worldBut nothing comes close to the golden coastOnce you party with usYou'll be falling in loveOh, oh-oh-oh-oh-oh-oh[Chorus: Katy Perry]California girls, we're unforgettableDaisy Dukes, bikinis on topSun-kissed skin so hot, we'll melt your popsicleOh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-ohCalifornia girls, we're undeniableFine, fresh, fierce, we got it on lockWest Coast represent, now put your hands upOh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh"
152,spotify:track:6YUUQapDEqBF1yP3iHlsut,Insomnia,Craig David,False,0.62,0.884,1,-4.127,0.0441,0.00595,1.1e-06,0.201,0.594,125.39,62,"[Intro]Jim Beanz, give it to me, oh baby I can't![Verse 1]Never thought that I'd fall in love, love, love, loveBut it grew from a simple crush, crush, crush, crushBeing without you girl, I was all messed up, up, up, upWhen you walked out, said that you'd had enough-nough-nough[Pre-Chorus]Been a fool, girl, I knowDidn't expect this is how things would goMaybe in time, you'll change your mindNow looking back, I wish I could rewind[Chorus]Because I can't sleep 'til you're next to meNo, I can't live without you no moreOh, I stay up 'til you're next to me'Til this house feels like it did before[Post-Chorus]Feels like insomnia, ah-ah-ahFeels like insomnia, ah-ah-ahFeels like insomnia, ah-ah-ahFeels like insomnia, ah-ah-ah"
153,spotify:track:6eDApnV9Jdb1nYahOlbbUh,One Time,Justin Bieber,False,0.691,0.853,1,-2.528,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,73,"[Intro]Hey, hey, hey, heyHey, hey, hey, heyMe plus you (I'ma tell you one time)Me plus you (One time; I'ma tell you one time)Me plus you (One time; I'ma tell you one time)One time (One time)One time (One time)[Verse 1]When I met you, girl, my heart went knock, knock (Knock)Now them butterflies in my stomach won't stop, stop (Stop)And even though it's a struggle, love is all we gotSo we gon' keep, keep climbing to the mountain top[Pre-Chorus]Your world is my worldAnd my fight is your fightAnd my breath is your breathWhen you're hurt, I'm not right[Chorus]And girl, you're my one loveMy one heart, my one life for sureLet me tell you one time (Girl, I love, girl, I love you)I'ma tell you one time (Girl, I love, girl, I love you)And I'ma be your one guy, you'll be my number one girlAlways making time for youI'ma tell you one time (Girl, I love, girl, I love you)I'ma tell you one time (Girl, I love, girl, I love you)"
154,spotify:track:3KwwE4sgCzMaKWq6QBebmX,Me Too,Meghan Trainor,False,0.934,0.694,11,-5.849,0.101,0.0971,1.2e-06,0.477,0.833,123.831,74,"[Intro]Ow![Verse 1]Who's that sexy thing I see over there?That's me, standin' in the mirrorWhat's that icy thing hangin' 'round my neck? MmmThat's gold, show me some respect (Oh-ah)[Pre-Chorus]I thank God every day (Uh-huh)That I woke up feelin' this way (Uh-huh)And I can't help lovin' myselfAnd I don't need nobody else, nuh-uh[Chorus]If I was you, I'd wanna be me tooI'd wanna be me too, I'd wanna be me tooIf I was you, I'd wanna be me tooI'd wanna be me too, I'd wanna be me too[Verse 2]I walk in like a dime pieceI go straight to VIPI never pay for my drinksMy entourage behind meMy life's a movie, Tom CruiseSo bless me, baby, achooAnd even if they tried toThey can't do it like I do"
